id,tenant_id,name,domain,industry,company_size,annual_revenue,founded_year,headquarters,description,website,phone,address,city,state,country,postal_code,timezone,is_customer,tags,created_at,created_by
27cee455-fe2f-4af6-b2d4-cb3e29f5068c,6e2684b5-dd18-4549-8440-7276b577d2b5,Titan Industries Partners,titanindustriespartners.com,Finance,1000+,171928503.7,2014,"San Antonio, TN",A leading company in the automotive sector.,https://titanindustriespartners.com,+17272127152,1099 Elm Rd,San Antonio,TN,JP,72236,US/Eastern,False,[],2026-03-16T04:34:16.930957,71030eb2-1621-4863-8e2d-b6184abb7f32
1e83a4e8-fa7d-43a0-9617-4ee071916fca,6e2684b5-dd18-4549-8440-7276b577d2b5,Pearl Analytics Group,pearlanalyticsgroup.com,Aerospace,11-50,60184923.28,2008,"Kansas City, FL",A leading company in the retail sector.,https://pearlanalyticsgroup.com,+16175416378,3257 Oak St,Kansas City,KY,CA,99538,US/Pacific,True,['referral_partner'],2025-10-27T14:56:55.931000,63c904bb-37e1-42e9-b828-03d273915302
303695e1-f035-4ba7-a54f-19b1541aa73f,6e2684b5-dd18-4549-8440-7276b577d2b5,Iron Mountain Co,ironmountainco.com,Finance,201-500,278204283.77,2015,"Phoenix, TN",A leading company in the legal sector.,https://ironmountainco.com,+14232043732,302 Cedar Rd,Phoenix,AZ,IN,24748,US/Pacific,True,[],2025-05-24T23:47:37.931046,9d990953-1d48-4691-9104-88f3d84dc63c
0bfc8bce-2cd4-4b5e-8ad3-a6136f6d3676,6e2684b5-dd18-4549-8440-7276b577d2b5,IronClad Security Co,ironcladsecurityco.com,Insurance,51-200,438952886.67,1996,"Denver, OR",A leading company in the agriculture sector.,https://ironcladsecurityco.com,+18751788384,7850 Main Ave,Denver,WA,IN,28855,US/Pacific,True,"['seasonal', 'renewal']",2025-03-27T20:36:32.931090,63c904bb-37e1-42e9-b828-03d273915302
b2c639ea-2cb4-4e7b-90b2-123893c6ae19,6e2684b5-dd18-4549-8440-7276b577d2b5,Atlas Computing Corp,atlascomputingcorp.com,Energy,51-200,155509101.46,2011,"Los Angeles, MN",A leading company in the education sector.,https://atlascomputingcorp.com,+12979069637,5023 Elm Blvd,Los Angeles,WA,IN,89295,UTC,True,['content_downloader'],2026-06-16T22:06:43.931134,eb9f903e-4cd4-462b-9c0c-0720da83cfc0
677c8808-0229-4032-92b4-88844cf95436,6e2684b5-dd18-4549-8440-7276b577d2b5,NovaTech Solutions Co,novatechsolutionsco.com,Construction,11-50,32855202.96,2025,"Houston, CA",A leading company in the hospitality sector.,https://novatechsolutionsco.com,+16877578828,8689 Cedar St,Houston,FL,DE,36309,UTC,True,"['enterprise', 'demo', 'seasonal']",2025-08-27T13:16:55.931188,6339ef1b-ca56-4fa5-9ddb-36a79ac9d12f
d7003fe5-c3c1-43c7-8052-37244074228e,6e2684b5-dd18-4549-8440-7276b577d2b5,Nimbus Networks Group,nimbusnetworksgroup.com,Education,1000+,15330068.03,2003,"Las Vegas, AZ",A leading company in the aerospace sector.,https://nimbusnetworksgroup.com,+13915999663,7875 Cedar Rd,Las Vegas,TX,AU,31432,US/Central,False,[],2025-11-23T04:18:22.931231,876017f1-7629-48e0-9ce9-20b44276c7d6
c11229b1-7955-498e-b57c-bde24fa7b8ca,6e2684b5-dd18-4549-8440-7276b577d2b5,NexGen Software LLC,nexgensoftwarellc.com,Real Estate,11-50,323707576.89,2023,"Kansas City, OH",A leading company in the legal sector.,https://nexgensoftwarellc.com,+14798546298,8509 Main St,Kansas City,NM,GB,94852,US/Eastern,False,[],2025-09-22T12:29:46.931272,7675c849-0f1f-4fa3-923c-f392ea4a2f35
e81caa7d-d624-4f61-a640-8ecbd25e6fe0,6e2684b5-dd18-4549-8440-7276b577d2b5,Crystal Corp Corp,crystalcorpcorp.com,Legal,201-500,447746713.39,2002,"Tulsa, WI",A leading company in the legal sector.,https://crystalcorpcorp.com,+12937200760,5050 Cedar Rd,Tulsa,NV,MX,23410,UTC,False,"['new_market', 'churned']",2025-11-21T14:10:26.931319,1f599b2d-4c19-4c7e-91e2-f8655b60b03d
86bdc4ca-1819-4b62-b999-7adfcaba9f4a,6e2684b5-dd18-4549-8440-7276b577d2b5,IronClad Security Ltd,ironcladsecurityltd.com,Energy,51-200,320315343.07,1997,"Phoenix, CA",A leading company in the consulting sector.,https://ironcladsecurityltd.com,+12809000407,8575 Oak St,Phoenix,NE,IN,96577,US/Central,False,[],2026-06-29T14:04:10.931361,13f891f6-02c5-48a2-bb4f-65f664be06a0
41b12654-1264-4986-bd69-82d47e005c81,6e2684b5-dd18-4549-8440-7276b577d2b5,EverGreen Solutions Ltd,evergreensolutionsltd.com,Healthcare,500+,354049076.24,2016,"Portland, TX",A leading company in the energy sector.,https://evergreensolutionsltd.com,+19415475241,3743 Cedar Dr,Portland,VA,AU,76494,US/Central,False,['cross_sell'],2025-05-15T20:26:51.931403,d53e375b-e751-4c1c-9dd2-2c198336f144
b9c93874-2c07-4e86-acaa-8f57a1a5157d,6e2684b5-dd18-4549-8440-7276b577d2b5,Bronze Gate Corp,bronzegatecorp.com,Insurance,11-50,473464343.93,2001,"Tampa, CA",A leading company in the finance sector.,https://bronzegatecorp.com,+12954571559,3759 Pine Dr,Tampa,OK,AU,44152,US/Central,False,[],2026-06-01T05:15:40.931449,eb9f903e-4cd4-462b-9c0c-0720da83cfc0
e28f16f6-7bba-4a59-a1ce-f3935e09ba36,6e2684b5-dd18-4549-8440-7276b577d2b5,Opal Solutions Group,opalsolutionsgroup.com,Aerospace,1-10,236136230.22,1992,"Colorado Springs, CA",A leading company in the education sector.,https://opalsolutionsgroup.com,+17934224109,4988 Elm St,Colorado Springs,CA,GB,36253,US/Central,False,"['cold_lead', 'trial', 'seasonal']",2025-08-08T06:14:57.931491,58f39eeb-75cb-4ef4-96ba-4a30c22a7a1e
a257e698-df61-4100-873b-9e83b19c00e4,6e2684b5-dd18-4549-8440-7276b577d2b5,Sterling Finance Partners,sterlingfinancepartners.com,Energy,1000+,29053893.43,2008,"Jacksonville, WA",A leading company in the real estate sector.,https://sterlingfinancepartners.com,+19564267549,2862 Cedar Ave,Jacksonville,AZ,CA,26961,US/Pacific,False,"['content_downloader', 'high_priority', 'webinar_attendee']",2025-02-09T04:40:49.931539,71030eb2-1621-4863-8e2d-b6184abb7f32
1b8256e0-5c7c-44b6-a86a-2be5dffb32c0,6e2684b5-dd18-4549-8440-7276b577d2b5,Pulse Digital Partners,pulsedigitalpartners.com,Technology,51-200,378436026.6,2013,"Boston, TX",A leading company in the technology sector.,https://pulsedigitalpartners.com,+14906611156,4176 Oak Blvd,Boston,DC,GB,23462,US/Pacific,False,"['nurture', 'startup']",2025-03-23T14:09:50.931581,13f891f6-02c5-48a2-bb4f-65f664be06a0
35b66c5e-d4d4-4048-82ae-5c5f3effbc2d,6e2684b5-dd18-4549-8440-7276b577d2b5,Nimbus Networks Partners,nimbusnetworkspartners.com,Aerospace,500+,168950683.85,2023,"Mesa, TX",A leading company in the energy sector.,https://nimbusnetworkspartners.com,+14105301413,3187 Oak Dr,Mesa,CA,DE,39402,US/Eastern,True,[],2026-07-06T09:27:34.932176,f26bd177-029d-4863-993c-dfebe5004897
a556b077-0c31-44cc-b5af-201781a75f8d,6e2684b5-dd18-4549-8440-7276b577d2b5,NovaTech Solutions Partners,novatechsolutionspartners.com,Healthcare,201-500,438278241.59,1996,"Long Beach, KS",A leading company in the insurance sector.,https://novatechsolutionspartners.com,+14676343517,9830 Main St,Long Beach,CA,US,16322,UTC,False,"['hot_lead', 'new_market', 'upsell']",2026-06-05T08:52:55.932307,8e8f6232-b5f8-466d-98c1-6a9d8090c3eb
32126395-6934-41e8-8e5f-b716aaa83cc1,6e2684b5-dd18-4549-8440-7276b577d2b5,Titan Industries Partners,titanindustriespartners.com,Technology,51-200,210464684.64,1986,"Miami, VA",A leading company in the construction sector.,https://titanindustriespartners.com,+17454510334,2347 Elm St,Miami,CA,MX,25431,US/Central,True,[],2026-06-29T10:32:22.932364,7675c849-0f1f-4fa3-923c-f392ea4a2f35
c885bf03-4053-4b29-a66d-1ea58e84e3cc,6e2684b5-dd18-4549-8440-7276b577d2b5,Pulse Digital Co,pulsedigitalco.com,Construction,11-50,178993022.18,2006,"San Francisco, CO",A leading company in the retail sector.,https://pulsedigitalco.com,+16464213528,8232 Oak Dr,San Francisco,OK,DE,10358,UTC,False,[],2026-06-25T08:44:13.932411,f26bd177-029d-4863-993c-dfebe5004897
6622eed6-6e29-4073-82e8-9860ab63b763,6e2684b5-dd18-4549-8440-7276b577d2b5,Golden Ratio Group,goldenratiogroup.com,Education,51-200,322186178.94,2009,"Phoenix, CO",A leading company in the legal sector.,https://goldenratiogroup.com,+13994056084,1735 Oak St,Phoenix,CO,AU,98705,US/Central,False,[],2025-05-13T04:58:39.932463,8b51f21b-0da9-4139-8f04-0ef4187ce705
b94f9688-e7d0-462f-b6f8-54ff566da376,6e2684b5-dd18-4549-8440-7276b577d2b5,GreenField Capital Partners,greenfieldcapitalpartners.com,Retail,51-200,178795825.75,2008,"Long Beach, NC",A leading company in the legal sector.,https://greenfieldcapitalpartners.com,+12399222877,5715 Oak St,Long Beach,NV,IN,69839,US/Central,False,"['content_downloader', 'churned', 'nurture']",2025-05-31T08:07:53.932512,7223e10a-b124-4a7f-a342-f0f59020ba2f
e747348c-9493-424f-9a24-f30d6d2c0ea2,6e2684b5-dd18-4549-8440-7276b577d2b5,Iron Mountain Inc,ironmountaininc.com,Education,201-500,455617819.3,2010,"Austin, KS",A leading company in the telecommunications sector.,https://ironmountaininc.com,+17073475460,6321 Pine Rd,Austin,CA,GB,73318,US/Pacific,True,"['pricing_page', 'enterprise', 'startup']",2025-10-31T03:09:13.932558,6339ef1b-ca56-4fa5-9ddb-36a79ac9d12f
0e8738be-e744-4412-a9eb-10054ab50887,6e2684b5-dd18-4549-8440-7276b577d2b5,TechNova Solutions Partners,technovasolutionspartners.com,Construction,1000+,288345671.61,2016,"Oakland, NC",A leading company in the energy sector.,https://technovasolutionspartners.com,+18524483444,1660 Elm Ave,Oakland,NM,AU,96993,US/Pacific,True,[],2025-02-17T02:43:56.932608,63c904bb-37e1-42e9-b828-03d273915302
57e081b1-29e0-44d4-aa34-b18b1c8ca753,6e2684b5-dd18-4549-8440-7276b577d2b5,Apex Innovations Group,apexinnovationsgroup.com,Agriculture,11-50,37478877.98,2011,"Albuquerque, TN",A leading company in the marketing sector.,https://apexinnovationsgroup.com,+17716149813,4657 Main Rd,Albuquerque,NC,JP,94320,US/Pacific,False,['startup'],2026-05-21T19:28:45.932691,9d990953-1d48-4691-9104-88f3d84dc63c
25ddab4f-17af-4a60-8271-5e51c32a0af7,6e2684b5-dd18-4549-8440-7276b577d2b5,Pearl Analytics Ltd,pearlanalyticsltd.com,Agriculture,201-500,158064960.63,2011,"Philadelphia, TX",A leading company in the technology sector.,https://pearlanalyticsltd.com,+12440849718,6855 Main Rd,Philadelphia,GA,US,21913,US/Central,False,['churned'],2026-05-18T15:43:01.932734,6339ef1b-ca56-4fa5-9ddb-36a79ac9d12f
a2bfe998-19bc-4700-9edd-dbb9c87f8958,6e2684b5-dd18-4549-8440-7276b577d2b5,NexGen Software Co,nexgensoftwareco.com,Telecommunications,51-200,280097415.01,2019,"Charlotte, NE",A leading company in the agriculture sector.,https://nexgensoftwareco.com,+19372990249,6052 Elm St,Charlotte,TX,DE,10287,US/Central,False,"['new_market', 'low_priority']",2026-02-22T07:10:40.932779,8b51f21b-0da9-4139-8f04-0ef4187ce705
761b19ac-ba7b-4c51-9962-76627ebf2a68,6e2684b5-dd18-4549-8440-7276b577d2b5,Apex Innovations Ltd,apexinnovationsltd.com,Media,1-10,127181941.16,1992,"Dallas, TX",A leading company in the education sector.,https://apexinnovationsltd.com,+13687477596,7588 Oak Blvd,Dallas,TX,IN,16094,UTC,False,"['pricing_page', 'win_back', 'existing_customer']",2026-07-06T08:12:32.932823,58f39eeb-75cb-4ef4-96ba-4a30c22a7a1e
a9397761-7398-4c34-85aa-258fa16cc9db,6e2684b5-dd18-4549-8440-7276b577d2b5,TechNova Solutions Group,technovasolutionsgroup.com,Healthcare,500+,467657375.0,2017,"Arlington, NM",A leading company in the construction sector.,https://technovasolutionsgroup.com,+19649686777,3003 Cedar Ave,Arlington,FL,GB,23573,US/Pacific,False,"['low_priority', 'webinar_attendee']",2026-04-10T01:28:47.932885,63c904bb-37e1-42e9-b828-03d273915302
fc781a68-5a43-466c-a52d-5c85535ea4da,6e2684b5-dd18-4549-8440-7276b577d2b5,Titan Industries Co,titanindustriesco.com,Legal,201-500,481798589.16,1998,"Indianapolis, MD",A leading company in the manufacturing sector.,https://titanindustriesco.com,+12593478613,9971 Cedar Blvd,Indianapolis,MN,JP,51144,US/Eastern,True,"['win_back', 'demo']",2025-06-21T02:58:33.932929,d53e375b-e751-4c1c-9dd2-2c198336f144
bd5d8c26-56fe-4faf-9ef7-bc9b4dbee287,6e2684b5-dd18-4549-8440-7276b577d2b5,Coral Health Group,coralhealthgroup.com,Energy,1000+,57746855.88,2002,"Minneapolis, GA",A leading company in the agriculture sector.,https://coralhealthgroup.com,+18798101178,6939 Cedar Blvd,Minneapolis,KY,US,78515,UTC,True,['enterprise'],2025-04-03T10:35:06.932976,13f891f6-02c5-48a2-bb4f-65f664be06a0
c0a1db83-6646-451a-a279-89f18734bc9c,6e2684b5-dd18-4549-8440-7276b577d2b5,Silver Stream Co,silverstreamco.com,Consulting,1000+,125317975.68,1983,"Austin, MN",A leading company in the consulting sector.,https://silverstreamco.com,+17171144489,8966 Main Blvd,Austin,MD,CA,90754,US/Eastern,False,"['renewal', 'low_priority', 'seasonal']",2025-11-26T05:01:02.933023,63c904bb-37e1-42e9-b828-03d273915302
840a6d20-e4ee-4156-9597-318b2c8eb398,6e2684b5-dd18-4549-8440-7276b577d2b5,Fusion Analytics Ltd,fusionanalyticsltd.com,Energy,500+,26948406.04,1996,"Memphis, TX",A leading company in the aerospace sector.,https://fusionanalyticsltd.com,+19990549300,7359 Oak Blvd,Memphis,LA,MX,81645,US/Eastern,False,['cross_sell'],2026-05-10T09:46:00.933066,1f599b2d-4c19-4c7e-91e2-f8655b60b03d
7a815b3d-be0d-45c1-beae-39b5aed4a872,6e2684b5-dd18-4549-8440-7276b577d2b5,Quantum Dynamics LLC,quantumdynamicsllc.com,Construction,1-10,188630253.61,2007,"Jacksonville, WA",A leading company in the insurance sector.,https://quantumdynamicsllc.com,+13134900434,2736 Cedar Blvd,Jacksonville,NY,AU,71122,US/Eastern,True,"['referral_partner', 'enterprise']",2025-12-10T21:10:02.933124,9d990953-1d48-4691-9104-88f3d84dc63c
b2d0f96b-1c04-4a12-9352-7ddbfc9904e0,6e2684b5-dd18-4549-8440-7276b577d2b5,Pearl Analytics Group,pearlanalyticsgroup.com,Finance,1000+,158963609.74,1994,"El Paso, FL",A leading company in the construction sector.,https://pearlanalyticsgroup.com,+16587782999,8376 Oak Dr,El Paso,CA,JP,62876,UTC,False,['win_back'],2026-01-10T15:21:38.933180,6339ef1b-ca56-4fa5-9ddb-36a79ac9d12f
b893931c-eca7-45f8-b1e4-21b6b380a8f5,6e2684b5-dd18-4549-8440-7276b577d2b5,Prism Technologies LLC,prismtechnologiesllc.com,Aerospace,500+,237454851.51,2015,"New Orleans, LA",A leading company in the technology sector.,https://prismtechnologiesllc.com,+16787694318,5768 Elm Ave,New Orleans,CA,MX,91412,US/Eastern,False,"['webinar_attendee', 'hot_lead']",2026-03-07T12:38:56.933223,71030eb2-1621-4863-8e2d-b6184abb7f32
29307464-9b51-4ff5-90a9-90d66eebc3bf,6e2684b5-dd18-4549-8440-7276b577d2b5,Iron Mountain Corp,ironmountaincorp.com,Construction,51-200,257178815.59,2012,"Los Angeles, MD",A leading company in the agriculture sector.,https://ironmountaincorp.com,+12188341455,3254 Pine Rd,Los Angeles,PA,CA,31940,UTC,False,['win_back'],2025-09-11T18:45:06.933266,eb9f903e-4cd4-462b-9c0c-0720da83cfc0
d78017ac-0dd4-4f65-923f-5f5508b31a07,6e2684b5-dd18-4549-8440-7276b577d2b5,IronClad Security LLC,ironcladsecurityllc.com,Media,1000+,408386336.35,1984,"Sacramento, TX",A leading company in the manufacturing sector.,https://ironcladsecurityllc.com,+12102018113,5534 Main St,Sacramento,AZ,US,33329,US/Central,False,['upsell'],2026-03-29T17:26:05.933308,58f39eeb-75cb-4ef4-96ba-4a30c22a7a1e
d629e687-d5c8-419b-a20b-46b31bf6a45e,6e2684b5-dd18-4549-8440-7276b577d2b5,Opal Solutions Ltd,opalsolutionsltd.com,Energy,1-10,194781458.53,1987,"Louisville, CA",A leading company in the technology sector.,https://opalsolutionsltd.com,+19049857019,1136 Cedar St,Louisville,MN,CA,56884,UTC,True,"['referral_partner', 'startup']",2025-11-20T19:14:32.933356,876017f1-7629-48e0-9ce9-20b44276c7d6
c7bcd921-d295-46ba-abcc-9e23f6834d26,6e2684b5-dd18-4549-8440-7276b577d2b5,ClearView Corp Co,clearviewcorpco.com,Technology,201-500,78203920.9,1994,"Virginia Beach, TX",A leading company in the hospitality sector.,https://clearviewcorpco.com,+19717070261,9041 Pine Ave,Virginia Beach,DC,AU,11461,US/Eastern,True,[],2026-03-15T22:51:50.933402,71030eb2-1621-4863-8e2d-b6184abb7f32
17c2f997-3831-4913-973b-ff6499d40ede,6e2684b5-dd18-4549-8440-7276b577d2b5,BlueShift Labs Corp,blueshiftlabscorp.com,Transportation,11-50,206356615.29,2021,"Columbus, CA",A leading company in the manufacturing sector.,https://blueshiftlabscorp.com,+12691293717,3717 Cedar Blvd,Columbus,TX,CA,33770,UTC,False,"['churned', 'new_market', 'startup']",2025-11-29T05:45:34.933447,13f891f6-02c5-48a2-bb4f-65f664be06a0
fc3dec84-f9c1-4ec3-afd7-af1165b46afe,6e2684b5-dd18-4549-8440-7276b577d2b5,IronClad Security LLC,ironcladsecurityllc.com,Automotive,201-500,475772376.18,2002,"Tampa, TX",A leading company in the marketing sector.,https://ironcladsecurityllc.com,+12429690260,1243 Oak Blvd,Tampa,AZ,BR,53036,US/Central,False,['existing_customer'],2026-02-13T14:49:27.933490,876017f1-7629-48e0-9ce9-20b44276c7d6
f9e06a33-446e-41ba-bd78-98e67e2c9fbe,6e2684b5-dd18-4549-8440-7276b577d2b5,Apex Innovations Inc,apexinnovationsinc.com,Marketing,11-50,356113953.66,2021,"Nashville, KY",A leading company in the legal sector.,https://apexinnovationsinc.com,+15608245220,2300 Pine Dr,Nashville,WI,BR,57020,US/Central,False,[],2025-08-04T02:48:38.933531,7675c849-0f1f-4fa3-923c-f392ea4a2f35
be000205-61a3-4954-a995-27696124ec52,6e2684b5-dd18-4549-8440-7276b577d2b5,BlueShift Labs Co,blueshiftlabsco.com,Manufacturing,500+,98256143.08,2020,"Seattle, AZ",A leading company in the finance sector.,https://blueshiftlabsco.com,+15831562592,8409 Main Rd,Seattle,CO,IN,87337,US/Eastern,False,"['new_market', 'high_priority']",2025-07-07T16:37:33.933580,876017f1-7629-48e0-9ce9-20b44276c7d6
684f48af-e1f1-4e74-860e-56023d095675,6e2684b5-dd18-4549-8440-7276b577d2b5,Summit Analytics Co,summitanalyticsco.com,Consulting,11-50,232377336.03,2012,"Colorado Springs, PA",A leading company in the hospitality sector.,https://summitanalyticsco.com,+17857757979,273 Oak Rd,Colorado Springs,CA,GB,77388,US/Eastern,False,['existing_customer'],2025-07-04T20:54:38.933634,6339ef1b-ca56-4fa5-9ddb-36a79ac9d12f
0cabe014-7693-496f-88b7-a9c351cb352d,6e2684b5-dd18-4549-8440-7276b577d2b5,CloudPeak Analytics LLC,cloudpeakanalyticsllc.com,Agriculture,11-50,31477437.65,2003,"New Orleans, NC",A leading company in the healthcare sector.,https://cloudpeakanalyticsllc.com,+14871553289,8585 Pine Dr,New Orleans,NM,BR,16086,UTC,False,"['hot_lead', 'seasonal']",2026-07-24T02:22:27.933677,eb9f903e-4cd4-462b-9c0c-0720da83cfc0
b20927d7-c6e6-4e68-843c-32f7456ac90d,6e2684b5-dd18-4549-8440-7276b577d2b5,Atlas Computing Co,atlascomputingco.com,Legal,500+,272197813.54,1991,"Arlington, OR",A leading company in the hospitality sector.,https://atlascomputingco.com,+17863904992,1375 Cedar Blvd,Arlington,OR,DE,77681,US/Pacific,False,"['high_priority', 'referral_partner']",2025-02-11T21:34:41.933729,63c904bb-37e1-42e9-b828-03d273915302
39d1684f-acfe-4bb5-bf5c-913d32f44419,6e2684b5-dd18-4549-8440-7276b577d2b5,GreenField Capital Ltd,greenfieldcapitalltd.com,Marketing,1-10,257294909.51,1997,"Austin, OH",A leading company in the manufacturing sector.,https://greenfieldcapitalltd.com,+12802753761,6034 Cedar St,Austin,VA,DE,64344,US/Central,False,"['win_back', 'high_priority', 'at_risk']",2025-07-21T02:52:22.933782,eb9f903e-4cd4-462b-9c0c-0720da83cfc0
354c92ee-b7a7-4582-a9c5-e727027ac048,6e2684b5-dd18-4549-8440-7276b577d2b5,EverGreen Solutions Inc,evergreensolutionsinc.com,Healthcare,11-50,286764581.35,1990,"Indianapolis, TX",A leading company in the construction sector.,https://evergreensolutionsinc.com,+16463290761,9476 Oak St,Indianapolis,TX,FR,33597,US/Pacific,False,[],2025-11-22T06:25:44.933836,8e8f6232-b5f8-466d-98c1-6a9d8090c3eb
bf7872a0-3d26-445b-8eb8-80751ff502ed,6e2684b5-dd18-4549-8440-7276b577d2b5,SwiftScale Group,swiftscalegroup.com,Agriculture,11-50,109720939.22,2006,"Albuquerque, NE",A leading company in the manufacturing sector.,https://swiftscalegroup.com,+19707817314,3079 Cedar Rd,Albuquerque,CA,GB,99861,US/Central,False,[],2025-09-28T17:04:37.933885,876017f1-7629-48e0-9ce9-20b44276c7d6
eb7bfd8d-c392-4b67-86fd-eeb7b9733441,6e2684b5-dd18-4549-8440-7276b577d2b5,GreenField Capital Inc,greenfieldcapitalinc.com,Real Estate,500+,429802866.42,2012,"Los Angeles, CA",A leading company in the media sector.,https://greenfieldcapitalinc.com,+15549851402,1677 Oak Dr,Los Angeles,NC,MX,15116,UTC,True,['referral_partner'],2025-02-07T02:56:41.933942,876017f1-7629-48e0-9ce9-20b44276c7d6
6a505888-9ce9-42a9-86a2-413b37e0de7d,6e2684b5-dd18-4549-8440-7276b577d2b5,Ember Labs Ltd,emberlabsltd.com,Healthcare,1000+,264931768.64,1994,"Boston, NM",A leading company in the hospitality sector.,https://emberlabsltd.com,+17800429824,9539 Main Dr,Boston,TX,FR,72539,US/Eastern,False,[],2025-11-23T01:05:24.933991,63c904bb-37e1-42e9-b828-03d273915302
f622b1bc-12e3-45d2-830a-6236b4572c59,6e2684b5-dd18-4549-8440-7276b577d2b5,Jade Consulting Ltd,jadeconsultingltd.com,Real Estate,1-10,354588961.16,1980,"San Francisco, KS",A leading company in the construction sector.,https://jadeconsultingltd.com,+16801037297,217 Elm Ave,San Francisco,MN,AU,63588,US/Central,True,"['churned', 'existing_customer', 'upsell']",2025-10-30T22:49:33.934035,876017f1-7629-48e0-9ce9-20b44276c7d6
ad9a280d-fbd8-480c-aa40-8b5cb910a46d,6e2684b5-dd18-4549-8440-7276b577d2b5,Pearl Analytics Corp,pearlanalyticscorp.com,Legal,1000+,198757201.39,1993,"Raleigh, TN",A leading company in the insurance sector.,https://pearlanalyticscorp.com,+19661312901,8004 Oak Blvd,Raleigh,GA,JP,73407,US/Central,False,"['seasonal', 'webinar_attendee']",2025-06-26T07:38:33.934088,7223e10a-b124-4a7f-a342-f0f59020ba2f
65dd6d00-baba-4512-b106-9e779ed6e9fc,6e2684b5-dd18-4549-8440-7276b577d2b5,Summit Analytics Ltd,summitanalyticsltd.com,Retail,1-10,107268347.86,2005,"Minneapolis, OK",A leading company in the insurance sector.,https://summitanalyticsltd.com,+18932186158,952 Oak Dr,Minneapolis,FL,US,21939,US/Eastern,False,"['startup', 'upsell', 'renewal']",2026-02-19T06:13:15.934139,7675c849-0f1f-4fa3-923c-f392ea4a2f35
bfd3a28b-28ab-496c-a86c-c6c733c446d6,6e2684b5-dd18-4549-8440-7276b577d2b5,CloudPeak Analytics Partners,cloudpeakanalyticspartners.com,Hospitality,500+,328104806.17,1998,"Portland, OK",A leading company in the aerospace sector.,https://cloudpeakanalyticspartners.com,+16541769127,2971 Elm Dr,Portland,NY,DE,96099,US/Central,True,['referral_partner'],2025-07-28T04:37:11.934188,6339ef1b-ca56-4fa5-9ddb-36a79ac9d12f
1acbdd4c-7cfa-4b39-86ba-62e4b463c188,6e2684b5-dd18-4549-8440-7276b577d2b5,Catalyst Group Partners,catalystgrouppartners.com,Retail,1-10,498408731.06,2005,"New York, TX",A leading company in the hospitality sector.,https://catalystgrouppartners.com,+18036365946,3381 Cedar St,New York,TX,CA,21818,US/Central,False,"['demo', 'upsell']",2025-09-25T01:23:02.934233,8e8f6232-b5f8-466d-98c1-6a9d8090c3eb
9b2b8c0d-6a2e-4ea7-8b07-d16f67790856,6e2684b5-dd18-4549-8440-7276b577d2b5,Nimbus Networks Ltd,nimbusnetworksltd.com,Technology,51-200,87558641.67,2012,"Kansas City, TX",A leading company in the insurance sector.,https://nimbusnetworksltd.com,+16605862675,4921 Pine St,Kansas City,CA,FR,80504,US/Central,False,"['existing_customer', 'high_priority', 'renewal']",2026-01-18T20:00:47.934277,1f599b2d-4c19-4c7e-91e2-f8655b60b03d
79f3cfda-4232-45e3-b207-4cb9edb32587,6e2684b5-dd18-4549-8440-7276b577d2b5,Nimbus Networks Group,nimbusnetworksgroup.com,Agriculture,1-10,128946991.42,2004,"Los Angeles, FL",A leading company in the marketing sector.,https://nimbusnetworksgroup.com,+19202286396,3867 Pine Dr,Los Angeles,TX,JP,80208,UTC,False,"['renewal', 'cross_sell']",2025-05-11T17:49:53.934329,1f599b2d-4c19-4c7e-91e2-f8655b60b03d
d939d182-e848-4287-999c-cf7c2f137044,6e2684b5-dd18-4549-8440-7276b577d2b5,Bronze Gate Co,bronzegateco.com,Finance,500+,465701550.11,2010,"Oklahoma City, TN",A leading company in the transportation sector.,https://bronzegateco.com,+17233701675,9499 Pine Ave,Oklahoma City,TX,DE,75404,US/Eastern,True,['upsell'],2025-09-04T11:39:07.934380,8e8f6232-b5f8-466d-98c1-6a9d8090c3eb
e406f5f5-ab6d-41f0-b7ed-2dba5500dc21,6e2684b5-dd18-4549-8440-7276b577d2b5,Catalyst Group Co,catalystgroupco.com,Transportation,11-50,389480293.33,1987,"Raleigh, PA",A leading company in the agriculture sector.,https://catalystgroupco.com,+14636366799,8971 Main Dr,Raleigh,MA,MX,51342,US/Pacific,False,"['high_priority', 'nurture']",2026-07-13T13:30:40.934423,876017f1-7629-48e0-9ce9-20b44276c7d6
1e59dac1-2342-4a01-9f7d-22d90e539b01,6e2684b5-dd18-4549-8440-7276b577d2b5,Summit Analytics Co,summitanalyticsco.com,Manufacturing,1-10,262891435.14,2007,"Kansas City, NM",A leading company in the insurance sector.,https://summitanalyticsco.com,+16434822788,5789 Elm Ave,Kansas City,WI,CA,77922,US/Pacific,False,[],2025-02-17T10:58:48.934469,876017f1-7629-48e0-9ce9-20b44276c7d6
8eeae569-4ee7-4277-8ea9-cab565c5a0aa,6e2684b5-dd18-4549-8440-7276b577d2b5,Ruby Software Inc,rubysoftwareinc.com,Transportation,500+,430927919.54,1991,"Nashville, GA",A leading company in the legal sector.,https://rubysoftwareinc.com,+13018504919,7822 Cedar Blvd,Nashville,MA,GB,75374,US/Pacific,True,"['demo', 'webinar_attendee']",2025-11-18T19:43:02.934513,d53e375b-e751-4c1c-9dd2-2c198336f144
