id,tenant_id,entity_type,entity_id,content,created_at,created_by
aefee826-7da7-47bd-ac19-f7bde6c84d4c,7319bb38-0e1a-42a0-a1a3-c170af371232,company,52ec6208-4ef4-43f0-9223-6ad9e44812d5,Client needs custom reporting,2026-06-18T08:32:22.612061,0d1a00d8-532c-48b5-a0d5-e8f37068b7e8
05b77690-605a-4023-bcd2-f6273517c6ab,7319bb38-0e1a-42a0-a1a3-c170af371232,company,c8eac6f0-978b-487f-8b64-72f980846f5a,Follow-up needed after demo,2026-04-21T18:24:20.612077,0d1a00d8-532c-48b5-a0d5-e8f37068b7e8
61e96377-8855-4a8a-971d-d2b817676b65,7319bb38-0e1a-42a0-a1a3-c170af371232,deal,92f03601-885c-448e-829f-3da15e643c3f,Client comparing with competitor,2026-03-31T05:18:13.612090,968afaab-9fc3-43d8-aea9-de1b0845fb8c
0d184516-646b-4c1c-a946-1327b7a20dc9,7319bb38-0e1a-42a0-a1a3-c170af371232,deal,5aae4e10-d940-4c5a-bc3c-db52500d0a66,Client has budget constraints,2025-09-16T15:43:26.612102,af8e7df9-9ce7-4499-ab19-610e813af04b
7433e0d6-8e58-43a5-a74f-558b1e9d8368,7319bb38-0e1a-42a0-a1a3-c170af371232,contact,0460f90e-6029-4bd9-a04e-fa8bb16eb277,Client interested in enterprise plan,2026-04-25T14:44:36.612119,f6c1513d-8b13-441d-98bb-1a986c21400d
e3358e03-8f42-40ed-9e3b-6458d7b31c86,7319bb38-0e1a-42a0-a1a3-c170af371232,contact,ec707399-b5af-4935-9c70-683d33929a6b,Budget approved for Q3,2026-04-22T08:03:56.612132,0d1a00d8-532c-48b5-a0d5-e8f37068b7e8
6d6c7008-ecc6-43d6-abe6-dbcaadc782bd,7319bb38-0e1a-42a0-a1a3-c170af371232,contact,90b02055-028e-4318-a742-804f627d3a1a,Client interested in enterprise plan,2026-01-18T16:15:47.612145,38b1938d-3cd4-479f-8f9c-d5fc4c1dd8fd
c5f6c5f4-8afb-4af5-8b07-07e886a9268b,7319bb38-0e1a-42a0-a1a3-c170af371232,company,cd1a5593-5eca-467d-be39-1ef39edfcd4e,Strong interest in API integration,2025-11-15T00:52:54.612160,968afaab-9fc3-43d8-aea9-de1b0845fb8c
7fd35906-3d59-4718-9056-97b96ab1c39f,7319bb38-0e1a-42a0-a1a3-c170af371232,deal,6a600ba5-de3e-4d72-8b5c-fe4741749f5b,Stakeholder meeting went well,2026-05-27T18:52:57.612173,af8ae744-eaf6-49a6-9c7f-4f4aa9e503ee
5f1f5809-b4da-44a4-a8a6-7ba5079095ab,7319bb38-0e1a-42a0-a1a3-c170af371232,deal,62f248af-446a-4acb-be3e-e510b97e0c27,Budget approved for Q3,2025-11-26T05:27:52.612185,8ae3dae5-38cd-4160-84ef-5c590af0066c
afd103e5-e69d-4886-b441-d4d9dc1250de,7319bb38-0e1a-42a0-a1a3-c170af371232,contact,f8b220c1-6e26-49f2-a384-6c184872f770,Contract renewal in Q2,2025-11-12T21:09:56.612197,5b11e466-caa2-4b0d-ad40-becd33c6cbc2
bb5d42f4-055f-4b7f-b904-440686775b7d,7319bb38-0e1a-42a0-a1a3-c170af371232,deal,fdfc48fc-f3b3-4ded-a4dc-178e66c40d4e,Contract renewal in Q2,2026-03-12T09:56:10.612209,a3b11eec-7159-4649-ad03-75eeb3c9b04f
482168c7-c9d3-4e09-986c-85d092345268,7319bb38-0e1a-42a0-a1a3-c170af371232,contact,3e334b26-d5d8-4e40-9b58-5fd01f8e2b18,Stakeholder meeting went well,2025-11-08T20:24:30.612221,638bfc6a-5a8b-4bf8-9f66-0c0d0744f19a
20df39b0-f45d-46b9-918b-7cbe63e5ca59,7319bb38-0e1a-42a0-a1a3-c170af371232,deal,6f8cd2c4-d7d7-43b6-bdef-a8aeb6175db4,Client has budget constraints,2026-06-23T12:52:34.612233,aabd8828-4992-4138-a82c-82d2ace3e408
4a9463c5-fad1-47ce-9bf4-3400046a6af5,7319bb38-0e1a-42a0-a1a3-c170af371232,contact,565f4cf0-cea9-4b91-a35c-5c9fe990bc27,Follow-up needed after demo,2025-09-04T03:23:50.612245,968afaab-9fc3-43d8-aea9-de1b0845fb8c
1fd78c98-c92a-4e24-b526-d52860d6861d,7319bb38-0e1a-42a0-a1a3-c170af371232,deal,2654a2da-ef97-4255-aac4-7336ad76c863,Stakeholder meeting went well,2026-07-05T05:07:36.612257,638bfc6a-5a8b-4bf8-9f66-0c0d0744f19a
90216915-7c50-41e6-87cb-d1495c0a9672,7319bb38-0e1a-42a0-a1a3-c170af371232,company,2989b84a-bfd5-46cf-bc59-36102cc325e1,Client has budget constraints,2026-04-04T13:59:24.612269,38b1938d-3cd4-479f-8f9c-d5fc4c1dd8fd
5164a766-ffec-4a6a-9c88-179726eb3204,7319bb38-0e1a-42a0-a1a3-c170af371232,contact,ad0734c1-3398-4a4a-ab85-4e3dd1ddf884,Client requested case studies,2026-05-14T00:19:16.612281,96bb061b-9355-4d14-bab8-c5b59a63ac2a
35657805-d405-4617-8ebe-9b1d0af3a91f,7319bb38-0e1a-42a0-a1a3-c170af371232,deal,a74b8225-366f-4e92-ab7b-8aa56393bc68,Call scheduled for next week,2026-02-23T15:16:57.612292,aabd8828-4992-4138-a82c-82d2ace3e408
620d217b-b6ac-45d5-a293-5a5cc96774f3,7319bb38-0e1a-42a0-a1a3-c170af371232,company,abdaeddd-7a95-4663-b854-869042cb51f0,Client comparing with competitor,2025-10-15T07:28:09.612304,5b11e466-caa2-4b0d-ad40-becd33c6cbc2
73e208df-b814-4aba-82af-cf10c7b63dbf,7319bb38-0e1a-42a0-a1a3-c170af371232,company,a3ed7aca-88c7-4c2f-b517-a1185cde6a9f,Client requested case studies,2026-02-03T00:48:43.612316,5b11e466-caa2-4b0d-ad40-becd33c6cbc2
aa23deb6-9540-41f1-b714-5f2a2e809d87,7319bb38-0e1a-42a0-a1a3-c170af371232,company,2a7a9439-e288-4c5f-9d70-757e2dd3a56d,Client comparing with competitor,2026-06-11T11:53:19.612329,968afaab-9fc3-43d8-aea9-de1b0845fb8c
3691c486-46de-4048-beba-1beceb3047c8,7319bb38-0e1a-42a0-a1a3-c170af371232,contact,cdae4e3c-48b0-4ddf-a821-1ffebf7837c0,Call scheduled for next week,2026-01-18T22:40:28.612341,af8e7df9-9ce7-4499-ab19-610e813af04b
4c1492f9-1787-4de7-80e0-e646163a11ed,7319bb38-0e1a-42a0-a1a3-c170af371232,company,9aef5d20-6b67-4ce9-a345-ef74c886ec01,Discussed pricing options with client,2025-09-14T02:26:39.612354,96bb061b-9355-4d14-bab8-c5b59a63ac2a
22bb4e00-1b35-483c-ad96-0b043837699a,7319bb38-0e1a-42a0-a1a3-c170af371232,company,7db59e35-0f85-4a7c-b28a-e41b87b1d8b4,Need to involve technical team,2026-01-12T04:48:55.612366,638bfc6a-5a8b-4bf8-9f66-0c0d0744f19a
791987cd-b017-4d85-8161-2757731f9579,7319bb38-0e1a-42a0-a1a3-c170af371232,company,934f84ea-d25d-4b88-bc39-4aac3a089e48,Decision maker is VP of Sales,2026-07-31T23:01:14.612377,8ae3dae5-38cd-4160-84ef-5c590af0066c
1c1241ef-f743-4d08-a512-e79c1ce39831,7319bb38-0e1a-42a0-a1a3-c170af371232,deal,0779978b-20fd-49bc-9a43-ace4182ef8f6,Follow-up needed after demo,2026-06-21T10:53:17.612390,638bfc6a-5a8b-4bf8-9f66-0c0d0744f19a
cfca603d-6860-4ce3-b7ec-8b25fc4c392f,7319bb38-0e1a-42a0-a1a3-c170af371232,deal,60ff5fea-cdd1-477f-8801-15bae35d3e81,Sent proposal via email,2026-04-28T18:49:56.612405,968afaab-9fc3-43d8-aea9-de1b0845fb8c
3c61a797-5e40-43d2-8992-acf97f3d335e,7319bb38-0e1a-42a0-a1a3-c170af371232,company,39327c0f-8589-45d2-a2bb-0ff56af2df71,Contract renewal in Q2,2026-04-15T15:16:15.612418,fd2fd60f-404e-41a6-95e7-9a06e7913261
2899d588-ef67-4f9f-9ae0-183150928bcd,7319bb38-0e1a-42a0-a1a3-c170af371232,deal,d5111baa-9b66-44db-92a0-0dffd1af50b4,Call scheduled for next week,2025-10-28T21:14:30.612429,5b11e466-caa2-4b0d-ad40-becd33c6cbc2
bf79f434-7b9e-45cb-a23a-46399c0e1c8e,7319bb38-0e1a-42a0-a1a3-c170af371232,deal,48b48108-9b60-4e6e-ad0b-485967114b8c,Budget approved for Q3,2025-11-03T14:46:12.612441,f6c1513d-8b13-441d-98bb-1a986c21400d
ed50e5ff-e48f-4a66-8a72-54df231089b6,7319bb38-0e1a-42a0-a1a3-c170af371232,company,8c0dd002-f93c-4b6b-8fa8-284320101b75,Client interested in enterprise plan,2025-12-16T02:38:58.612453,38b1938d-3cd4-479f-8f9c-d5fc4c1dd8fd
736c7d0c-0448-4654-b090-bd1778b80812,7319bb38-0e1a-42a0-a1a3-c170af371232,contact,111db0a5-077e-48bd-826d-e3093a67da26,Need to involve technical team,2026-03-12T19:23:26.612466,a3b11eec-7159-4649-ad03-75eeb3c9b04f
485d5756-9844-454c-9efc-3b8ce334d80d,7319bb38-0e1a-42a0-a1a3-c170af371232,deal,cce74178-0a18-4a83-9073-a062de821539,Contract renewal in Q2,2025-09-29T01:46:58.612478,96bb061b-9355-4d14-bab8-c5b59a63ac2a
3ca78c30-6260-427d-a831-e24b67d84e78,7319bb38-0e1a-42a0-a1a3-c170af371232,contact,99761028-92ab-4d63-9935-d27e60e8f4f0,Sent proposal via email,2025-11-07T05:22:34.612490,968afaab-9fc3-43d8-aea9-de1b0845fb8c
4fc843f6-4a1a-4cb0-8cb9-21e0c04e4156,7319bb38-0e1a-42a0-a1a3-c170af371232,company,ae888bfe-3983-4f69-8c20-3ca78cd2b326,Client comparing with competitor,2025-12-25T01:38:03.612502,af8e7df9-9ce7-4499-ab19-610e813af04b
3bb0b4fc-76a5-42c9-b50f-8e6c166e9083,7319bb38-0e1a-42a0-a1a3-c170af371232,deal,eecdadc6-4c15-4afb-b64c-d2cd6decfef9,Client comparing with competitor,2025-10-29T22:30:22.612515,638bfc6a-5a8b-4bf8-9f66-0c0d0744f19a
670e5131-c6a7-4146-9fc3-981a1c3e65c4,7319bb38-0e1a-42a0-a1a3-c170af371232,deal,f2d2388f-e01f-4720-8048-30288bb68fff,Discussed pricing options with client,2026-05-26T23:59:15.612531,638bfc6a-5a8b-4bf8-9f66-0c0d0744f19a
df4aa0f6-49e3-4d6e-ade6-2d46e131bb59,7319bb38-0e1a-42a0-a1a3-c170af371232,contact,e74ad43e-a3fa-472e-9902-56a8995393a7,Client requested case studies,2026-04-13T13:33:22.612543,638bfc6a-5a8b-4bf8-9f66-0c0d0744f19a
e655d5b8-3161-4837-a741-fd9bbae1a690,7319bb38-0e1a-42a0-a1a3-c170af371232,contact,3c7d1399-b94f-4c57-8d9d-fc06a0d8d224,Contract renewal in Q2,2025-09-18T11:25:22.612556,a3b11eec-7159-4649-ad03-75eeb3c9b04f
232b1bf0-6096-4b18-a8a3-dd6abf862587,7319bb38-0e1a-42a0-a1a3-c170af371232,deal,ea151313-9329-40ea-981f-77096f482a53,Discussed pricing options with client,2025-10-14T20:37:05.612568,af8e7df9-9ce7-4499-ab19-610e813af04b
826d1bfa-a8cf-43c3-8280-ad8ef14a263e,7319bb38-0e1a-42a0-a1a3-c170af371232,deal,76e4a20b-b7dd-407c-b7df-b9be4e6473cc,Client requested case studies,2025-10-20T04:21:22.612580,f6c1513d-8b13-441d-98bb-1a986c21400d
00beb184-e2d3-4cc4-a087-1fa8b2f93240,7319bb38-0e1a-42a0-a1a3-c170af371232,contact,72ebc2ad-2293-4dff-ba39-7d00fcafdaac,Client has budget constraints,2025-12-29T07:57:36.612593,638bfc6a-5a8b-4bf8-9f66-0c0d0744f19a
29415331-46ac-4590-9558-0a360eac9765,7319bb38-0e1a-42a0-a1a3-c170af371232,company,8d370a79-497f-4194-a461-de8aea74ee7b,Decision maker is VP of Sales,2026-01-19T06:10:16.612605,a3b11eec-7159-4649-ad03-75eeb3c9b04f
011e15d9-0dd9-4069-805e-0184f4b8a31c,7319bb38-0e1a-42a0-a1a3-c170af371232,deal,c708518f-4173-4463-98d3-ebfdf7b206ef,Need to involve technical team,2025-08-20T05:22:56.612624,fd2fd60f-404e-41a6-95e7-9a06e7913261
6f5ce0fe-b505-48e2-9625-1246327d7c7d,7319bb38-0e1a-42a0-a1a3-c170af371232,company,29dbcc5c-f0d1-4f5b-9906-7cd01a1c4689,Decision maker is VP of Sales,2025-10-08T19:04:25.612636,af8ae744-eaf6-49a6-9c7f-4f4aa9e503ee
56788424-e36e-4252-bb4c-61d9eb65cb56,7319bb38-0e1a-42a0-a1a3-c170af371232,company,0577e21e-b688-49f6-915d-eb2e3d43a3f4,Budget approved for Q3,2025-10-15T20:02:16.612652,af8ae744-eaf6-49a6-9c7f-4f4aa9e503ee
e353e86c-9687-446c-866a-1591bbd6ec40,7319bb38-0e1a-42a0-a1a3-c170af371232,deal,2ba385c6-410c-4af3-bd64-3642e9b812b3,Need to involve technical team,2025-09-06T05:41:50.612664,fd2fd60f-404e-41a6-95e7-9a06e7913261
44445c93-31a9-4d78-a6ab-5d4c403c08cf,7319bb38-0e1a-42a0-a1a3-c170af371232,company,9379c0b2-b2f4-446e-bdcf-fa312506a448,Strong interest in API integration,2025-10-03T10:56:06.612676,aabd8828-4992-4138-a82c-82d2ace3e408
d84dcb6d-9937-4b6f-8be7-9d43d62b9376,7319bb38-0e1a-42a0-a1a3-c170af371232,contact,4435c4a9-b9cf-4b07-9a84-b9f5b3b5e252,Client requested case studies,2026-07-21T01:29:28.612688,5b11e466-caa2-4b0d-ad40-becd33c6cbc2
a41dfa5f-d899-4fa8-a3e9-9892a997ec92,7319bb38-0e1a-42a0-a1a3-c170af371232,company,401e2b01-f425-460d-b7e6-5cf67da9f68e,Decision maker is VP of Sales,2025-12-20T02:17:17.612701,0d1a00d8-532c-48b5-a0d5-e8f37068b7e8
63163fd0-139d-483b-8bc2-eef2194dfdd1,7319bb38-0e1a-42a0-a1a3-c170af371232,deal,472b78cb-314f-4460-844e-e6e7fcfdb92c,Contract renewal in Q2,2026-01-16T16:38:27.612713,638bfc6a-5a8b-4bf8-9f66-0c0d0744f19a
769deac8-83e1-498b-9d68-d5aff58a95f3,7319bb38-0e1a-42a0-a1a3-c170af371232,company,8863caad-291d-45f7-9b2e-d21c7cb8e958,Discussed pricing options with client,2025-09-22T23:42:48.612725,5b11e466-caa2-4b0d-ad40-becd33c6cbc2
4fb9e141-a9ee-480d-ac69-53d3858baa82,7319bb38-0e1a-42a0-a1a3-c170af371232,company,e2569362-1dda-467b-8929-f9b185aaf120,Client has budget constraints,2026-07-26T03:24:51.612737,96bb061b-9355-4d14-bab8-c5b59a63ac2a
dc1dd373-1026-4c29-822a-b1fc3760e532,7319bb38-0e1a-42a0-a1a3-c170af371232,company,eec87d8d-55da-4f1c-8755-d4fce350f4d1,Client requested case studies,2026-04-02T14:15:55.612749,f6c1513d-8b13-441d-98bb-1a986c21400d
e2145cc5-d683-4763-9684-945445d70bbc,7319bb38-0e1a-42a0-a1a3-c170af371232,company,bea70fff-bd16-4e5f-834d-0ee5989d2c32,Sent proposal via email,2026-06-17T08:42:21.612761,968afaab-9fc3-43d8-aea9-de1b0845fb8c
48b93925-1335-4dc7-b66b-6bfdb3c76fcd,7319bb38-0e1a-42a0-a1a3-c170af371232,contact,c99a77c3-e402-499c-a237-e8ed55ffa361,Decision maker is VP of Sales,2025-09-11T04:02:10.612774,ba4c6a8d-6e78-4532-82ad-fccefbf8ab96
1893fe9e-15ac-4f1a-ba8e-506e73c50ca1,7319bb38-0e1a-42a0-a1a3-c170af371232,company,bdfe74de-067e-480a-971a-6f7f4f75216a,Contract renewal in Q2,2026-05-10T11:41:45.612786,638bfc6a-5a8b-4bf8-9f66-0c0d0744f19a
0e939d95-d4ff-4e46-8f64-4392b2e5eeae,7319bb38-0e1a-42a0-a1a3-c170af371232,company,b20c8c7e-31da-44e3-ad01-0fc76eee86d8,Client needs custom reporting,2026-07-13T11:37:32.612798,38b1938d-3cd4-479f-8f9c-d5fc4c1dd8fd
2a30cc7b-4a06-49c4-8823-d371a98e1868,7319bb38-0e1a-42a0-a1a3-c170af371232,contact,b22ffbfc-357f-4b19-81a7-9465d9736f5f,Client requested case studies,2026-03-17T07:08:39.612810,fd2fd60f-404e-41a6-95e7-9a06e7913261
5ad52914-eddb-4b8c-935d-7222b666b5ff,7319bb38-0e1a-42a0-a1a3-c170af371232,company,9cccbe66-7256-4dab-a1e3-cd2fee07cdf9,Client has budget constraints,2025-12-10T16:00:00.612823,eaf0989b-5b56-4b72-9a32-2711e9c394ff
ba9c1e2e-85ad-4754-876b-178be661b685,7319bb38-0e1a-42a0-a1a3-c170af371232,contact,e1c645bb-fdb5-46a9-8b51-b7b1a6db06fd,Client comparing with competitor,2026-04-27T21:29:12.612835,38b1938d-3cd4-479f-8f9c-d5fc4c1dd8fd
c925ab85-3bf9-48b6-8c4a-5977b271df3c,7319bb38-0e1a-42a0-a1a3-c170af371232,contact,01a45079-a1b7-4c7b-a40d-449a54011e2a,Stakeholder meeting went well,2026-03-18T12:24:06.612848,a3b11eec-7159-4649-ad03-75eeb3c9b04f
0029127f-93be-4c55-931f-84427a7bf0ea,7319bb38-0e1a-42a0-a1a3-c170af371232,contact,eac882d3-90ab-4aa0-accd-c0a246ddd483,Client interested in enterprise plan,2025-12-01T09:20:20.612861,8ae3dae5-38cd-4160-84ef-5c590af0066c
7a622960-16a7-46f7-b022-e181f159888c,7319bb38-0e1a-42a0-a1a3-c170af371232,deal,4163723c-4f0b-4303-a884-b85a4d1ee0c0,Call scheduled for next week,2026-05-19T21:35:30.612872,8ae3dae5-38cd-4160-84ef-5c590af0066c
60701539-0d37-499a-8484-40fac60f456f,7319bb38-0e1a-42a0-a1a3-c170af371232,deal,ee26d419-0649-4799-b83e-f94c7b6b34c1,Client requested case studies,2025-08-16T14:14:18.612889,638bfc6a-5a8b-4bf8-9f66-0c0d0744f19a
c2a38084-f8b9-4242-a1d1-7252add40ce7,7319bb38-0e1a-42a0-a1a3-c170af371232,contact,8af446c2-41ac-4451-9eb7-791e4556700d,Stakeholder meeting went well,2025-09-04T20:42:00.612905,0d1a00d8-532c-48b5-a0d5-e8f37068b7e8
4042950d-9872-4cfa-9e28-4a35bc46b5d6,7319bb38-0e1a-42a0-a1a3-c170af371232,contact,99483d2c-017e-486b-912b-a2490e973762,Sent proposal via email,2026-02-13T18:21:37.612917,f6c1513d-8b13-441d-98bb-1a986c21400d
c19ecf46-b0a2-40bb-9833-3412b8670a5c,7319bb38-0e1a-42a0-a1a3-c170af371232,company,2989b84a-bfd5-46cf-bc59-36102cc325e1,Strong interest in API integration,2025-08-10T08:48:50.612929,af8e7df9-9ce7-4499-ab19-610e813af04b
6aec8da4-b021-4c79-88a7-4a6f508c805d,7319bb38-0e1a-42a0-a1a3-c170af371232,deal,ad7faf18-c843-4840-be21-1f1c45d985ed,Sent proposal via email,2025-09-02T09:52:50.612941,96bb061b-9355-4d14-bab8-c5b59a63ac2a
4d00546e-859e-48d3-bc92-8ebd6bf16cf8,7319bb38-0e1a-42a0-a1a3-c170af371232,contact,5e0db7db-2c9a-45fa-82fd-c13c5ee8319f,Client has budget constraints,2026-07-06T00:28:20.612953,eaf0989b-5b56-4b72-9a32-2711e9c394ff
246d8b02-5cd8-4122-b679-88969d073d96,7319bb38-0e1a-42a0-a1a3-c170af371232,deal,e425fb4a-da55-4cce-8786-f011ada82556,Decision maker is VP of Sales,2025-09-10T05:46:57.612964,f6c1513d-8b13-441d-98bb-1a986c21400d
f77f4af3-47c0-4ea4-8d55-14ef7035f4ae,7319bb38-0e1a-42a0-a1a3-c170af371232,deal,5f2da91e-4cbb-41e8-ae7d-a5fe681e16b4,Client interested in enterprise plan,2026-04-06T07:42:49.612977,fd2fd60f-404e-41a6-95e7-9a06e7913261
92158693-35d9-4a92-8b17-527c0a6b4e24,7319bb38-0e1a-42a0-a1a3-c170af371232,contact,e00d2550-b701-416b-b0c8-156420de110c,Contract renewal in Q2,2026-05-27T16:47:37.612989,38b1938d-3cd4-479f-8f9c-d5fc4c1dd8fd
3ecb4c75-8134-4289-bbfa-bf9c8f6ab2bd,7319bb38-0e1a-42a0-a1a3-c170af371232,deal,f15825f7-7723-43f1-a544-d5ec82aeb543,Follow-up needed after demo,2025-12-22T00:06:40.613001,fd2fd60f-404e-41a6-95e7-9a06e7913261
5733e9fb-935a-42ce-873d-17c4e1599dc1,7319bb38-0e1a-42a0-a1a3-c170af371232,contact,55a3fc84-0c3f-4191-b012-8f770cf4381a,Contract renewal in Q2,2025-11-25T15:32:24.613013,f6c1513d-8b13-441d-98bb-1a986c21400d
bf5ac8b4-342b-4b38-b14c-35c7d163cb0b,7319bb38-0e1a-42a0-a1a3-c170af371232,company,8cda1538-d149-42f0-a420-617458b6eab4,Discussed pricing options with client,2026-01-17T17:49:38.613025,af8ae744-eaf6-49a6-9c7f-4f4aa9e503ee
f8de7e63-b256-4620-9b7c-04211c0103ae,7319bb38-0e1a-42a0-a1a3-c170af371232,deal,48001ad6-623c-4451-88ad-4880d1070461,Client comparing with competitor,2025-11-28T21:19:01.613037,f6c1513d-8b13-441d-98bb-1a986c21400d
f217ee9e-4ac7-4318-b072-429dedf0b13c,7319bb38-0e1a-42a0-a1a3-c170af371232,company,eefe4750-7214-4035-a082-3b5fad2af2b1,Need to involve technical team,2026-04-11T02:52:15.613048,968afaab-9fc3-43d8-aea9-de1b0845fb8c
0537051d-2a02-40fc-a522-27ddaa5fbb0a,7319bb38-0e1a-42a0-a1a3-c170af371232,company,01f6d8c4-9795-4509-ab1d-acd8cb7bd1ad,Strong interest in API integration,2025-09-14T01:17:50.613064,8ae3dae5-38cd-4160-84ef-5c590af0066c
d86d7aaa-0bf7-469e-a040-8c6b6fb78062,7319bb38-0e1a-42a0-a1a3-c170af371232,deal,16666f22-c11b-4f3f-ab87-570bf7435f2b,Sent proposal via email,2025-11-16T00:59:57.613076,af8ae744-eaf6-49a6-9c7f-4f4aa9e503ee
eed719fb-1073-4032-bf0b-319a2207aab2,7319bb38-0e1a-42a0-a1a3-c170af371232,contact,ec0ec3cc-375e-46e2-b960-3fc7044b6c2d,Client requested case studies,2026-03-28T11:58:06.613088,968afaab-9fc3-43d8-aea9-de1b0845fb8c
0ecc3fba-83a0-422b-a5c9-ad7003bfe93d,7319bb38-0e1a-42a0-a1a3-c170af371232,deal,219a591c-de16-4af9-89bf-5a18b1bb1ba0,Client has budget constraints,2026-01-30T01:34:38.613100,0d1a00d8-532c-48b5-a0d5-e8f37068b7e8
61290e78-fbdf-4fb5-a306-146ad26bdbb8,7319bb38-0e1a-42a0-a1a3-c170af371232,company,7df452e2-7d12-4e44-8984-f072175f2f6c,Discussed pricing options with client,2025-12-17T23:44:11.613112,aabd8828-4992-4138-a82c-82d2ace3e408
9b457747-1938-4bb0-9255-41e831aaa24b,7319bb38-0e1a-42a0-a1a3-c170af371232,contact,44d953ec-0f02-4772-9607-e400763513fa,Client has budget constraints,2026-06-09T01:41:28.613130,38b1938d-3cd4-479f-8f9c-d5fc4c1dd8fd
267c8712-1638-42d1-817a-4d683f74c889,7319bb38-0e1a-42a0-a1a3-c170af371232,deal,f6fdd16e-935c-48ce-a42d-8a08d1017fe5,Sent proposal via email,2026-06-24T02:49:14.613146,fd2fd60f-404e-41a6-95e7-9a06e7913261
28822ed5-20cc-4d0b-936c-6466a77bf38d,7319bb38-0e1a-42a0-a1a3-c170af371232,deal,db63bf1e-683a-4488-a412-f995b2295836,Contract renewal in Q2,2025-11-24T02:08:16.613159,8ae3dae5-38cd-4160-84ef-5c590af0066c
fea8968f-ec6f-4dd3-bd0f-c2522f0e6b27,7319bb38-0e1a-42a0-a1a3-c170af371232,company,a6c5a365-5620-45be-a79f-2acad1cf8ea2,Stakeholder meeting went well,2026-04-15T20:05:06.613170,af8ae744-eaf6-49a6-9c7f-4f4aa9e503ee
5d88a14f-c052-41a1-898a-a53f8348efdb,7319bb38-0e1a-42a0-a1a3-c170af371232,deal,c708518f-4173-4463-98d3-ebfdf7b206ef,Follow-up needed after demo,2026-06-30T01:07:12.613182,af8e7df9-9ce7-4499-ab19-610e813af04b
51a704c9-98b5-421f-869f-dd2c1c5ad595,7319bb38-0e1a-42a0-a1a3-c170af371232,deal,3c056fb9-f6aa-4e28-a46c-c4bd5163bbc6,Call scheduled for next week,2026-05-25T22:44:53.613194,5b11e466-caa2-4b0d-ad40-becd33c6cbc2
e0b62b08-3f23-49f0-abd7-efa33f877fb4,7319bb38-0e1a-42a0-a1a3-c170af371232,company,0ef38ab1-7b31-4f4b-a383-7fca8b7a15d0,Discussed pricing options with client,2025-09-06T21:15:12.613206,aabd8828-4992-4138-a82c-82d2ace3e408
f2be02a2-e7fb-4ec8-880d-d6f829eefbe7,7319bb38-0e1a-42a0-a1a3-c170af371232,contact,52df0693-ee4b-4e9d-a73f-c3864749abe1,Contract renewal in Q2,2025-11-14T19:37:56.613218,aabd8828-4992-4138-a82c-82d2ace3e408
869a2e57-fc48-4fc5-a89e-5f21f990e911,7319bb38-0e1a-42a0-a1a3-c170af371232,contact,3c57fa86-8913-4e79-bf6d-1f450cf149bf,Stakeholder meeting went well,2025-11-07T08:39:14.613230,af8e7df9-9ce7-4499-ab19-610e813af04b
d650ab00-a5a8-4d32-bd88-a8a3de09c4e8,7319bb38-0e1a-42a0-a1a3-c170af371232,company,2b5153b1-a7d8-4f20-9033-c1369cd9316c,Client comparing with competitor,2026-02-06T16:38:49.613242,aabd8828-4992-4138-a82c-82d2ace3e408
b7b9f53e-69ca-4719-8b24-824e0bd192b5,7319bb38-0e1a-42a0-a1a3-c170af371232,deal,9af842cf-b3c6-448b-b610-4b4ef892d389,Technical requirements documented,2026-04-14T12:23:12.613254,38b1938d-3cd4-479f-8f9c-d5fc4c1dd8fd
fba8d3c8-5cf5-4d01-b6a3-65fd2e6b4f30,7319bb38-0e1a-42a0-a1a3-c170af371232,deal,5cfcc2f0-3357-47dd-8235-cefffcbafe44,Client interested in enterprise plan,2026-01-15T12:26:06.613271,f6c1513d-8b13-441d-98bb-1a986c21400d
ed6670be-cd9d-4885-b647-a1ef5b63aee4,7319bb38-0e1a-42a0-a1a3-c170af371232,deal,a132ac15-5b7c-4be7-b072-6bd6a83f7984,Call scheduled for next week,2025-11-25T12:23:53.613288,0d1a00d8-532c-48b5-a0d5-e8f37068b7e8
d16a0744-4e8d-41da-a27e-c510a7b45c62,7319bb38-0e1a-42a0-a1a3-c170af371232,company,2a946104-b085-49f1-86db-047456cc4cb0,Client comparing with competitor,2026-01-21T03:01:52.613300,96bb061b-9355-4d14-bab8-c5b59a63ac2a
6add7c52-b9a7-4363-9dc9-fe4b6cc41a30,7319bb38-0e1a-42a0-a1a3-c170af371232,contact,c049591a-2157-4ab8-a35d-80da92b8a6d5,Client has budget constraints,2026-06-03T10:47:09.613313,fd2fd60f-404e-41a6-95e7-9a06e7913261
b8d3fd69-633e-4b26-8c36-3ef83ea575d4,7319bb38-0e1a-42a0-a1a3-c170af371232,contact,b5eae6ed-b4e8-4970-990c-61bcdf8f473c,Sent proposal via email,2026-01-03T11:48:06.613325,96bb061b-9355-4d14-bab8-c5b59a63ac2a
c1d73a3c-027f-4c7d-aa0c-a5e19e914994,7319bb38-0e1a-42a0-a1a3-c170af371232,deal,cfbf9661-9469-46e8-88a1-de3fb7bdfff2,Client has budget constraints,2026-05-06T10:26:12.613337,aabd8828-4992-4138-a82c-82d2ace3e408
