id,tenant_id,contact_id,company_id,subject,body,status,priority,category,assigned_to,first_response_at,resolved_at,created_at,created_by
e6ede1f5-dcf9-4972-a32f-7db2ee5a3432,7319bb38-0e1a-42a0-a1a3-c170af371232,,,Feature request,Issue description: permission denied. Need assistance with this matter.,closed,high,feature_request,,2026-06-10T08:39:17.207853,2026-05-01T22:49:37.207859,2026-04-10T02:15:34.207864,eaf0989b-5b56-4b72-9a32-2711e9c394ff
5f460dca-3396-45f6-a2be-5738749e949a,7319bb38-0e1a-42a0-a1a3-c170af371232,33463505-b113-4e3f-a829-444c7b0844cc,c6bc0a13-c0f0-48ea-879b-adac924a6d2b,Dashboard slow,Issue description: permission denied. Need assistance with this matter.,closed,low,technical,,2026-05-10T09:33:18.207883,2026-06-16T22:03:52.207889,2026-06-16T20:21:36.207895,fd2fd60f-404e-41a6-95e7-9a06e7913261
558da221-fc75-47ba-931f-1401acd67c90,7319bb38-0e1a-42a0-a1a3-c170af371232,04e3e79c-df6e-427f-a451-53b828a4d365,8040b766-cc52-450c-83c2-a805791e3ade,Feature request,Issue description: email not sending. Need assistance with this matter.,resolved,urgent,general,ba4c6a8d-6e78-4532-82ad-fccefbf8ab96,2026-06-06T18:56:55.207910,2026-05-13T00:32:37.207915,2025-11-13T13:39:33.207921,0d1a00d8-532c-48b5-a0d5-e8f37068b7e8
5ef4b4ab-61bf-4eb0-852d-67d93792d66d,7319bb38-0e1a-42a0-a1a3-c170af371232,451a5bf3-3236-4ccf-9322-93ecec830d68,,Permission denied,Issue description: upgrade inquiry. Need assistance with this matter.,in_progress,medium,technical,a3b11eec-7159-4649-ad03-75eeb3c9b04f,2026-02-26T16:23:34.207935,,2026-05-18T08:38:01.207941,af8e7df9-9ce7-4499-ab19-610e813af04b
c482cb3f-f379-49fb-86a5-7a2d2467888f,7319bb38-0e1a-42a0-a1a3-c170af371232,,e25fe506-55b4-4710-b506-ab6b51ec95e2,Email not sending,Issue description: feature request. Need assistance with this matter.,resolved,low,general,f6c1513d-8b13-441d-98bb-1a986c21400d,2026-04-18T16:45:17.207958,2026-07-06T22:24:11.207964,2025-09-11T10:56:38.207969,638bfc6a-5a8b-4bf8-9f66-0c0d0744f19a
58cec66a-db3a-4ece-9d09-60ce62eb9bb2,7319bb38-0e1a-42a0-a1a3-c170af371232,eac80dd2-4ddb-4ad5-99ad-db3d8c41d37b,,Billing question,Issue description: duplicate records. Need assistance with this matter.,open,urgent,feature_request,96bb061b-9355-4d14-bab8-c5b59a63ac2a,,,2026-05-17T11:24:45.207984,a3b11eec-7159-4649-ad03-75eeb3c9b04f
d3e10fbe-cebb-4e38-8b05-43f79f19148f,7319bb38-0e1a-42a0-a1a3-c170af371232,,1ff42ec3-f1e9-4ad4-acdc-66e6ec2a2c89,Performance issue,Issue description: security concern. Need assistance with this matter.,closed,low,technical,aabd8828-4992-4138-a82c-82d2ace3e408,2026-03-03T09:18:38.207999,2026-07-15T13:56:00.208004,2026-05-12T17:27:20.208009,eaf0989b-5b56-4b72-9a32-2711e9c394ff
652e8dcb-d287-421a-8863-02e74f46dff0,7319bb38-0e1a-42a0-a1a3-c170af371232,9cdc6c38-67ca-4a16-95e6-87270c855a4c,,Account access,Issue description: sync failure. Need assistance with this matter.,resolved,urgent,technical,,2026-03-04T16:40:30.208024,2026-06-23T04:43:29.208029,2025-08-24T19:02:13.208034,96bb061b-9355-4d14-bab8-c5b59a63ac2a
0394b815-1328-43df-9af6-8ae14e1fae68,7319bb38-0e1a-42a0-a1a3-c170af371232,9ed9d126-0579-46ce-83ef-701726307e35,e146ebcf-8460-4585-9de5-21d1e4cc2170,Email not sending,Issue description: dashboard slow. Need assistance with this matter.,in_progress,medium,feature_request,a3b11eec-7159-4649-ad03-75eeb3c9b04f,2026-02-13T16:25:12.208055,,2025-08-18T15:17:12.208061,ba4c6a8d-6e78-4532-82ad-fccefbf8ab96
16ef8e8a-0c4c-45af-a333-6064876a6bf2,7319bb38-0e1a-42a0-a1a3-c170af371232,,,Missing data,Issue description: upgrade inquiry. Need assistance with this matter.,resolved,high,bug,968afaab-9fc3-43d8-aea9-de1b0845fb8c,2026-03-20T14:26:08.208075,2026-07-07T20:07:59.208081,2026-03-11T10:35:05.208086,5b11e466-caa2-4b0d-ad40-becd33c6cbc2
d7c77a87-7e6b-491c-b544-8443a98a0804,7319bb38-0e1a-42a0-a1a3-c170af371232,,,Report wrong,Issue description: bug report. Need assistance with this matter.,open,urgent,feature_request,af8e7df9-9ce7-4499-ab19-610e813af04b,,,2025-08-07T19:26:37.208100,f6c1513d-8b13-441d-98bb-1a986c21400d
6b7b5e35-e4cf-4637-9ddd-3c4e88f0f028,7319bb38-0e1a-42a0-a1a3-c170af371232,cb65cbd4-b023-41f3-ac1e-253c0eb113a9,,Performance issue,Issue description: payment failed. Need assistance with this matter.,in_progress,low,billing,0d1a00d8-532c-48b5-a0d5-e8f37068b7e8,2026-03-11T01:59:38.208118,,2026-04-24T17:08:59.208124,eaf0989b-5b56-4b72-9a32-2711e9c394ff
19e39144-76cc-4fc8-abfa-b8874b22d0bb,7319bb38-0e1a-42a0-a1a3-c170af371232,78048743-02b9-4295-9bb4-d571d245e74b,01f6d8c4-9795-4509-ab1d-acd8cb7bd1ad,Billing question,Issue description: payment failed. Need assistance with this matter.,resolved,high,feature_request,eaf0989b-5b56-4b72-9a32-2711e9c394ff,2026-03-29T06:51:09.208139,2026-04-21T20:01:09.208144,2025-11-05T12:46:50.208149,968afaab-9fc3-43d8-aea9-de1b0845fb8c
f0757818-de6e-4c62-8860-3b391c59b831,7319bb38-0e1a-42a0-a1a3-c170af371232,,,Email not sending,Issue description: duplicate records. Need assistance with this matter.,closed,high,technical,38b1938d-3cd4-479f-8f9c-d5fc4c1dd8fd,2026-02-27T06:09:56.208163,2026-07-21T02:56:24.208168,2025-09-20T11:40:27.208173,af8ae744-eaf6-49a6-9c7f-4f4aa9e503ee
647c9e9b-bd9d-4417-97bf-5a74d4b7a0ca,7319bb38-0e1a-42a0-a1a3-c170af371232,da7913e7-6e15-438c-b169-2d4ae015961a,f34beda3-1512-4200-bc84-cfe5598d2950,Email not sending,Issue description: integration problem. Need assistance with this matter.,resolved,high,technical,a3b11eec-7159-4649-ad03-75eeb3c9b04f,2026-07-22T22:55:18.208189,2026-07-20T23:58:07.208195,2026-02-09T10:25:45.208200,5b11e466-caa2-4b0d-ad40-becd33c6cbc2
2d11483e-bb5a-4f5a-8a8b-0aaeadee4bb8,7319bb38-0e1a-42a0-a1a3-c170af371232,841eb73c-1cbf-47e1-a32e-437f59cfca2b,6159fe3a-ab95-41ce-8cd1-fc6f727d0406,Report wrong,Issue description: email not sending. Need assistance with this matter.,in_progress,high,billing,,2026-04-11T18:46:40.208215,,2025-08-18T22:10:45.208221,af8ae744-eaf6-49a6-9c7f-4f4aa9e503ee
31f72bc6-6732-4ce8-b3e2-68031e14d8d7,7319bb38-0e1a-42a0-a1a3-c170af371232,7c5ead47-3019-41f8-85ad-829e4b5f9d5b,,API error,Issue description: security concern. Need assistance with this matter.,open,high,feature_request,0d1a00d8-532c-48b5-a0d5-e8f37068b7e8,,,2026-06-21T04:29:05.208239,ba4c6a8d-6e78-4532-82ad-fccefbf8ab96
5b81e6e8-c27b-4a28-a82c-b09e8f949cb6,7319bb38-0e1a-42a0-a1a3-c170af371232,,,Upgrade inquiry,Issue description: login issue. Need assistance with this matter.,resolved,urgent,bug,,2026-02-24T18:11:04.208253,2026-05-27T21:12:58.208259,2026-08-03T00:31:39.208264,96bb061b-9355-4d14-bab8-c5b59a63ac2a
7bfc9750-7141-4200-b3f6-bc563d4b0d0c,7319bb38-0e1a-42a0-a1a3-c170af371232,12d75f7f-f40b-49a7-a04e-13f9e08277ed,,Cancellation request,Issue description: upgrade inquiry. Need assistance with this matter.,resolved,low,technical,,2026-06-02T21:23:59.208283,2026-04-29T16:22:15.208289,2026-03-14T09:02:41.208294,ba4c6a8d-6e78-4532-82ad-fccefbf8ab96
8a67058f-8914-4644-ac85-e2241cc8abd5,7319bb38-0e1a-42a0-a1a3-c170af371232,,,Payment failed,Issue description: performance issue. Need assistance with this matter.,resolved,high,bug,5b11e466-caa2-4b0d-ad40-becd33c6cbc2,2026-03-15T00:13:15.208307,2026-07-09T03:03:45.208313,2026-08-03T06:02:39.208318,a3b11eec-7159-4649-ad03-75eeb3c9b04f
c2ee27da-447f-415c-9b5a-e672550e463a,7319bb38-0e1a-42a0-a1a3-c170af371232,20c2b3f1-9dca-4c83-9414-31955a0a4a3c,,Sync failure,Issue description: feature request. Need assistance with this matter.,open,high,bug,eaf0989b-5b56-4b72-9a32-2711e9c394ff,,,2026-04-13T05:32:44.208332,96bb061b-9355-4d14-bab8-c5b59a63ac2a
9ab5d820-9909-475c-b9c0-93e42a7a2837,7319bb38-0e1a-42a0-a1a3-c170af371232,279f39d8-1ac8-415f-b58c-f5166ef4b0d5,,Integration problem,Issue description: integration problem. Need assistance with this matter.,closed,urgent,bug,,2026-02-06T15:39:39.208351,2026-07-13T13:52:09.208357,2026-05-26T10:04:09.208362,0d1a00d8-532c-48b5-a0d5-e8f37068b7e8
095caec8-425b-4428-ae78-979d397ffcd5,7319bb38-0e1a-42a0-a1a3-c170af371232,,,API error,Issue description: cancellation request. Need assistance with this matter.,open,medium,technical,8ae3dae5-38cd-4160-84ef-5c590af0066c,,,2026-05-02T06:14:08.208376,968afaab-9fc3-43d8-aea9-de1b0845fb8c
fc25e8ae-00f0-4a22-8df9-4208f9c80e53,7319bb38-0e1a-42a0-a1a3-c170af371232,,,Account access,Issue description: payment failed. Need assistance with this matter.,closed,high,general,,2026-02-10T06:35:28.208389,2026-07-10T02:26:00.208395,2026-04-23T22:31:35.208414,ba4c6a8d-6e78-4532-82ad-fccefbf8ab96
8bb493b4-1cb7-4c03-af06-3e6e8e63eac6,7319bb38-0e1a-42a0-a1a3-c170af371232,2123b279-d298-46e2-8970-48984dd4ec20,,Login issue,Issue description: payment failed. Need assistance with this matter.,in_progress,low,feature_request,0d1a00d8-532c-48b5-a0d5-e8f37068b7e8,2026-04-04T13:19:58.208429,,2025-11-24T20:25:08.208435,f6c1513d-8b13-441d-98bb-1a986c21400d
8e262e68-7c7d-486b-abea-452f768add42,7319bb38-0e1a-42a0-a1a3-c170af371232,4bafe535-6275-4acf-9b7e-9574a24ec053,,Performance issue,Issue description: performance issue. Need assistance with this matter.,resolved,medium,billing,,2026-06-17T16:05:17.208454,2026-05-08T14:51:41.208460,2026-01-11T07:36:00.208465,fd2fd60f-404e-41a6-95e7-9a06e7913261
79fda965-c4d9-40b3-9779-e1356560b2f6,7319bb38-0e1a-42a0-a1a3-c170af371232,bd73b387-2f8e-4d95-89d3-3fad488521f4,,Feature request,Issue description: duplicate records. Need assistance with this matter.,open,high,technical,fd2fd60f-404e-41a6-95e7-9a06e7913261,,,2025-10-24T02:49:09.208480,a3b11eec-7159-4649-ad03-75eeb3c9b04f
633a5d64-8db2-46f9-af08-de01380d5066,7319bb38-0e1a-42a0-a1a3-c170af371232,40addf21-0997-4142-bd3c-0db86a027bc5,,Feature request,Issue description: bug report. Need assistance with this matter.,in_progress,low,general,ba4c6a8d-6e78-4532-82ad-fccefbf8ab96,2026-04-11T00:35:15.208495,,2025-10-31T21:19:42.208500,a3b11eec-7159-4649-ad03-75eeb3c9b04f
5fc8e3d3-e999-4e84-b2a7-1d3c88ff351b,7319bb38-0e1a-42a0-a1a3-c170af371232,9b127b96-45a3-4b81-b8ab-874e95188c65,,Bug report,Issue description: sync failure. Need assistance with this matter.,in_progress,urgent,technical,8ae3dae5-38cd-4160-84ef-5c590af0066c,2026-03-28T13:38:04.208515,,2025-09-13T18:51:08.208520,638bfc6a-5a8b-4bf8-9f66-0c0d0744f19a
73da940b-0729-467c-9d91-676c41d99491,7319bb38-0e1a-42a0-a1a3-c170af371232,,5cb9a2ec-b302-4967-ab43-a9a08283c1ad,Login issue,Issue description: security concern. Need assistance with this matter.,resolved,medium,feature_request,af8e7df9-9ce7-4499-ab19-610e813af04b,2026-02-25T21:23:19.208534,2026-05-14T15:30:44.208540,2026-01-25T13:05:46.208545,0d1a00d8-532c-48b5-a0d5-e8f37068b7e8
56b8858d-3e7a-4b8b-8b31-cbb0795a4bcf,7319bb38-0e1a-42a0-a1a3-c170af371232,,304764c5-2a1e-4d8e-ab16-84fbb68bf2bc,Dashboard slow,Issue description: login issue. Need assistance with this matter.,closed,high,technical,,2026-06-11T12:40:27.208565,2026-05-19T18:15:30.208571,2026-01-09T23:56:39.208576,0d1a00d8-532c-48b5-a0d5-e8f37068b7e8
4bace361-9216-428b-bdcc-d80deae73739,7319bb38-0e1a-42a0-a1a3-c170af371232,464cfcd3-383c-4a0e-8926-e74911dd984a,2a946104-b085-49f1-86db-047456cc4cb0,Feature request,Issue description: feature request. Need assistance with this matter.,resolved,high,billing,,2026-05-23T10:22:17.208593,2026-05-12T08:41:38.208599,2026-01-25T18:01:03.208604,0d1a00d8-532c-48b5-a0d5-e8f37068b7e8
fc162b45-ccd3-460b-8aac-3ca87f1a7849,7319bb38-0e1a-42a0-a1a3-c170af371232,a2559199-3fdf-4f6b-89db-e0e64be5b096,b9ad0ce4-2350-4a2a-a7ce-e3e9280c5c2a,Bug report,Issue description: api error. Need assistance with this matter.,resolved,low,billing,ba4c6a8d-6e78-4532-82ad-fccefbf8ab96,2026-04-14T15:02:40.208619,2026-06-10T05:13:02.208624,2025-09-18T17:47:24.208629,38b1938d-3cd4-479f-8f9c-d5fc4c1dd8fd
560160de-2213-4524-8c32-a4fcd9ac4425,7319bb38-0e1a-42a0-a1a3-c170af371232,,bea70fff-bd16-4e5f-834d-0ee5989d2c32,Report wrong,Issue description: duplicate records. Need assistance with this matter.,closed,medium,technical,0d1a00d8-532c-48b5-a0d5-e8f37068b7e8,2026-04-26T15:05:57.208644,2026-07-24T02:46:23.208649,2026-07-23T07:26:48.208654,0d1a00d8-532c-48b5-a0d5-e8f37068b7e8
0300e465-1103-41bc-b6c1-ec8e6a505e82,7319bb38-0e1a-42a0-a1a3-c170af371232,46691f26-956d-4d8c-b2fa-31980b6e2139,,API error,Issue description: payment failed. Need assistance with this matter.,closed,urgent,billing,,2026-05-27T20:13:57.208668,2026-05-26T07:43:45.208674,2026-03-28T23:00:07.208679,eaf0989b-5b56-4b72-9a32-2711e9c394ff
3d048726-fa38-4072-8566-45c498e2f92f,7319bb38-0e1a-42a0-a1a3-c170af371232,7183a37e-97d7-4ec4-ab8f-13d36c071d06,,Email not sending,Issue description: missing data. Need assistance with this matter.,open,high,technical,,,,2026-06-18T04:06:17.208693,f6c1513d-8b13-441d-98bb-1a986c21400d
4e0b7a90-f783-4923-a7c6-e9d09afe23bd,7319bb38-0e1a-42a0-a1a3-c170af371232,04d54340-5315-44a6-88ea-556474b602b1,3edadcca-2476-47ad-bff2-971966418e62,Sync failure,Issue description: login issue. Need assistance with this matter.,closed,urgent,bug,,2026-02-14T11:50:17.208708,2026-06-21T02:08:27.208714,2025-10-24T06:25:05.208719,aabd8828-4992-4138-a82c-82d2ace3e408
60ce010a-ddd1-4682-8632-032d9e5ec62c,7319bb38-0e1a-42a0-a1a3-c170af371232,,1ff42ec3-f1e9-4ad4-acdc-66e6ec2a2c89,API error,Issue description: login issue. Need assistance with this matter.,resolved,low,feature_request,0d1a00d8-532c-48b5-a0d5-e8f37068b7e8,2026-06-07T06:22:29.208733,2026-06-09T20:29:47.208738,2025-09-29T22:01:37.208743,ba4c6a8d-6e78-4532-82ad-fccefbf8ab96
a5a3f959-e04b-446b-92e9-d18a2c0ee3ba,7319bb38-0e1a-42a0-a1a3-c170af371232,328d09e5-08e0-442f-86a6-bc0b1d3643a8,,Billing question,Issue description: cancellation request. Need assistance with this matter.,resolved,low,bug,,2026-06-12T10:49:49.208757,2026-08-05T16:27:28.208763,2025-10-17T15:24:38.208768,968afaab-9fc3-43d8-aea9-de1b0845fb8c
0f899282-3711-4682-b4a5-1085c142edfa,7319bb38-0e1a-42a0-a1a3-c170af371232,025f8108-8bb5-4c79-b19e-38f88cafe7fa,,Sync failure,Issue description: performance issue. Need assistance with this matter.,open,medium,technical,96bb061b-9355-4d14-bab8-c5b59a63ac2a,,,2025-09-16T22:51:32.208786,0d1a00d8-532c-48b5-a0d5-e8f37068b7e8
d800076a-8577-4465-9a1c-588759733bbd,7319bb38-0e1a-42a0-a1a3-c170af371232,663813fe-ed11-4006-9aa4-3bf1cc6eca2d,,Payment failed,Issue description: report wrong. Need assistance with this matter.,closed,high,billing,96bb061b-9355-4d14-bab8-c5b59a63ac2a,2026-03-07T05:00:14.208801,2026-07-07T23:46:05.208807,2025-10-19T10:16:20.208812,af8e7df9-9ce7-4499-ab19-610e813af04b
e40968f3-446b-4642-b06f-a67f64f3cb37,7319bb38-0e1a-42a0-a1a3-c170af371232,d5637cd5-d87a-42a3-b82c-2adf8760de3f,0a210764-4dbe-4ec2-8fd8-a4a57489e6d7,Permission denied,Issue description: data export. Need assistance with this matter.,open,low,billing,f6c1513d-8b13-441d-98bb-1a986c21400d,,,2026-03-03T04:57:10.208830,ba4c6a8d-6e78-4532-82ad-fccefbf8ab96
bb8c144b-8744-467d-b107-02fdadfb1eee,7319bb38-0e1a-42a0-a1a3-c170af371232,,e18b820e-bc60-4741-97ed-0b7de54e514d,Upgrade inquiry,Issue description: cancellation request. Need assistance with this matter.,open,medium,bug,eaf0989b-5b56-4b72-9a32-2711e9c394ff,,,2026-07-09T04:57:32.208845,968afaab-9fc3-43d8-aea9-de1b0845fb8c
3cd88f7a-6c90-4ffd-82f5-de2732c65c9b,7319bb38-0e1a-42a0-a1a3-c170af371232,dc858442-97b8-4cc3-9fe0-456b27eeddd7,,Sync failure,Issue description: bug report. Need assistance with this matter.,closed,high,general,,2026-07-30T15:21:22.208859,2026-06-02T14:31:55.208865,2025-09-04T12:54:51.208870,aabd8828-4992-4138-a82c-82d2ace3e408
391c954a-680a-4314-9590-79e6c20c7b74,7319bb38-0e1a-42a0-a1a3-c170af371232,a2559199-3fdf-4f6b-89db-e0e64be5b096,,Sync failure,Issue description: performance issue. Need assistance with this matter.,resolved,medium,feature_request,638bfc6a-5a8b-4bf8-9f66-0c0d0744f19a,2026-07-04T12:22:23.208884,2026-06-07T21:36:34.208889,2026-07-29T21:41:49.208894,8ae3dae5-38cd-4160-84ef-5c590af0066c
048a24ab-0a62-441d-859b-8964c8f1812d,7319bb38-0e1a-42a0-a1a3-c170af371232,,1ff42ec3-f1e9-4ad4-acdc-66e6ec2a2c89,Login issue,Issue description: duplicate records. Need assistance with this matter.,open,urgent,feature_request,,,,2026-01-07T12:01:39.208908,968afaab-9fc3-43d8-aea9-de1b0845fb8c
02deaab6-7a2b-4201-af3d-cb5d71cf74b3,7319bb38-0e1a-42a0-a1a3-c170af371232,fce2e5f8-2ce5-4cec-ae1d-b4fc741d9460,,Performance issue,Issue description: permission denied. Need assistance with this matter.,closed,high,general,af8e7df9-9ce7-4499-ab19-610e813af04b,2026-07-20T08:41:11.208924,2026-04-28T17:04:31.208929,2026-06-12T09:54:36.208935,968afaab-9fc3-43d8-aea9-de1b0845fb8c
316e8ab4-ffc1-4a22-84f7-65b9954ac318,7319bb38-0e1a-42a0-a1a3-c170af371232,,,Account access,Issue description: feature request. Need assistance with this matter.,open,urgent,billing,5b11e466-caa2-4b0d-ad40-becd33c6cbc2,,,2026-06-30T21:25:24.208950,8ae3dae5-38cd-4160-84ef-5c590af0066c
26947013-88d4-4e08-a1f5-bd2413c184d0,7319bb38-0e1a-42a0-a1a3-c170af371232,b02bb28f-7017-4299-926e-69f76426d6bd,,Bug report,Issue description: upgrade inquiry. Need assistance with this matter.,resolved,medium,technical,5b11e466-caa2-4b0d-ad40-becd33c6cbc2,2026-03-21T03:09:45.208965,2026-05-04T03:07:50.208971,2026-01-01T20:24:26.208976,af8ae744-eaf6-49a6-9c7f-4f4aa9e503ee
7eaed008-0587-4038-9eb4-d8ca8ede3142,7319bb38-0e1a-42a0-a1a3-c170af371232,,d31866be-63b1-47c1-831d-2970d50a32ce,Feature request,Issue description: account access. Need assistance with this matter.,resolved,medium,bug,af8ae744-eaf6-49a6-9c7f-4f4aa9e503ee,2026-05-23T13:52:21.208990,2026-05-04T19:13:42.208995,2025-10-16T00:12:32.209000,38b1938d-3cd4-479f-8f9c-d5fc4c1dd8fd
75aaa99f-906b-4dca-8419-f9d195675823,7319bb38-0e1a-42a0-a1a3-c170af371232,4e6c1a60-1143-4b22-a658-c800c5d431b7,,Duplicate records,Issue description: feature request. Need assistance with this matter.,closed,urgent,billing,,2026-02-17T00:52:52.209015,2026-07-31T21:23:29.209020,2025-10-11T11:33:15.209025,af8ae744-eaf6-49a6-9c7f-4f4aa9e503ee
b06abad7-0f52-471a-8c6a-5f2d3babdd4c,7319bb38-0e1a-42a0-a1a3-c170af371232,17135d34-4a6f-44d7-be2c-abb9e1ef54b2,,Duplicate records,Issue description: login issue. Need assistance with this matter.,in_progress,urgent,general,638bfc6a-5a8b-4bf8-9f66-0c0d0744f19a,2026-05-18T18:22:43.209051,,2025-10-14T01:33:41.209057,638bfc6a-5a8b-4bf8-9f66-0c0d0744f19a
f4037521-71f6-46bb-8b26-fd76aad478dc,7319bb38-0e1a-42a0-a1a3-c170af371232,b274642b-57c3-4cbd-a9c6-15531e29d265,e56289f8-b23b-4634-8f13-86902e2c8c7d,Login issue,Issue description: billing question. Need assistance with this matter.,open,high,general,,,,2026-04-10T06:40:56.209072,638bfc6a-5a8b-4bf8-9f66-0c0d0744f19a
6eb8b5ed-3294-465f-97d6-5b0070feaf5a,7319bb38-0e1a-42a0-a1a3-c170af371232,c5b310b6-d0c8-4e02-82fc-83e8f6c8fad4,,Account access,Issue description: upgrade inquiry. Need assistance with this matter.,open,medium,general,38b1938d-3cd4-479f-8f9c-d5fc4c1dd8fd,,,2026-05-27T14:44:24.209086,fd2fd60f-404e-41a6-95e7-9a06e7913261
c9f3ec56-811f-4274-8ecf-465cc828e669,7319bb38-0e1a-42a0-a1a3-c170af371232,,,Upgrade inquiry,Issue description: email not sending. Need assistance with this matter.,open,low,feature_request,fd2fd60f-404e-41a6-95e7-9a06e7913261,,,2026-01-11T21:02:24.209100,38b1938d-3cd4-479f-8f9c-d5fc4c1dd8fd
fd2c10ea-bad4-4081-8d38-b05eed0871b5,7319bb38-0e1a-42a0-a1a3-c170af371232,,,Upgrade inquiry,Issue description: cancellation request. Need assistance with this matter.,in_progress,high,feature_request,,2026-05-03T02:37:10.209113,,2026-07-30T10:43:36.209119,5b11e466-caa2-4b0d-ad40-becd33c6cbc2
0b806ea1-067d-4435-80e3-93625e13c21c,7319bb38-0e1a-42a0-a1a3-c170af371232,a21f3750-1278-4c02-acb4-92984868b001,,Data export,Issue description: payment failed. Need assistance with this matter.,in_progress,medium,feature_request,968afaab-9fc3-43d8-aea9-de1b0845fb8c,2026-06-27T11:51:19.209133,,2025-11-10T01:51:11.209139,f6c1513d-8b13-441d-98bb-1a986c21400d
eba1565f-2a02-4cba-9f9e-c599ff20cb36,7319bb38-0e1a-42a0-a1a3-c170af371232,,,Duplicate records,Issue description: account access. Need assistance with this matter.,resolved,urgent,technical,af8ae744-eaf6-49a6-9c7f-4f4aa9e503ee,2026-07-03T07:48:10.209152,2026-05-20T10:49:06.209158,2026-04-30T15:40:38.209163,5b11e466-caa2-4b0d-ad40-becd33c6cbc2
8227fd8c-8004-4b07-9ff8-ec7451787e33,7319bb38-0e1a-42a0-a1a3-c170af371232,,2a7a9439-e288-4c5f-9d70-757e2dd3a56d,Upgrade inquiry,Issue description: email not sending. Need assistance with this matter.,open,high,billing,a3b11eec-7159-4649-ad03-75eeb3c9b04f,,,2026-05-07T02:06:11.209180,38b1938d-3cd4-479f-8f9c-d5fc4c1dd8fd
df4bc3ff-a623-4c5e-ae4e-60675c7daf5b,7319bb38-0e1a-42a0-a1a3-c170af371232,,,Security concern,Issue description: billing question. Need assistance with this matter.,in_progress,high,billing,a3b11eec-7159-4649-ad03-75eeb3c9b04f,2026-06-07T16:32:52.209194,,2025-08-26T20:11:45.209200,96bb061b-9355-4d14-bab8-c5b59a63ac2a
630ed093-a5c3-4307-9c45-ac9004f7e89c,7319bb38-0e1a-42a0-a1a3-c170af371232,b6b19b70-ac74-4a4d-b9a8-34b118466b71,4ad765f0-140f-4d4f-a0da-6102b730c15c,Data export,Issue description: data export. Need assistance with this matter.,in_progress,high,technical,fd2fd60f-404e-41a6-95e7-9a06e7913261,2026-04-22T19:50:31.209215,,2025-12-07T15:58:33.209221,f6c1513d-8b13-441d-98bb-1a986c21400d
c211b385-5c12-4dad-ac3a-7f36ad133b0b,7319bb38-0e1a-42a0-a1a3-c170af371232,cb1c8923-b8ea-4ea8-a054-f8527fc660ba,,Integration problem,Issue description: performance issue. Need assistance with this matter.,open,medium,bug,,,,2026-01-17T23:11:24.209239,fd2fd60f-404e-41a6-95e7-9a06e7913261
415dfd5e-ecd3-416a-b723-7d74909b51ed,7319bb38-0e1a-42a0-a1a3-c170af371232,6f9630f2-1491-432a-96be-57c128980aff,,Billing question,Issue description: security concern. Need assistance with this matter.,open,low,billing,968afaab-9fc3-43d8-aea9-de1b0845fb8c,,,2025-10-30T15:16:22.209254,eaf0989b-5b56-4b72-9a32-2711e9c394ff
c0522436-65e5-470b-8e20-b52eac81ff24,7319bb38-0e1a-42a0-a1a3-c170af371232,da5ed26b-24e0-47d9-a5d2-7ede166126ca,,Missing data,Issue description: data export. Need assistance with this matter.,closed,high,feature_request,96bb061b-9355-4d14-bab8-c5b59a63ac2a,2026-04-12T17:36:01.209269,2026-05-10T03:45:31.209274,2025-12-01T06:43:41.209280,af8ae744-eaf6-49a6-9c7f-4f4aa9e503ee
ee29ccfb-b56f-4173-8b20-21e1cfcc924d,7319bb38-0e1a-42a0-a1a3-c170af371232,daca60f6-e958-49fb-8b34-da9eb91276c8,,Sync failure,Issue description: data export. Need assistance with this matter.,resolved,medium,bug,a3b11eec-7159-4649-ad03-75eeb3c9b04f,2026-06-07T15:19:15.209294,2026-06-30T16:38:49.209300,2025-09-08T11:48:33.209305,a3b11eec-7159-4649-ad03-75eeb3c9b04f
1466089b-2041-4d6f-af49-1d0a262baa29,7319bb38-0e1a-42a0-a1a3-c170af371232,3859ce6d-bf83-4f99-84ca-6d9eb0da8a29,,Sync failure,Issue description: missing data. Need assistance with this matter.,open,urgent,feature_request,aabd8828-4992-4138-a82c-82d2ace3e408,,,2026-07-08T21:12:22.209319,aabd8828-4992-4138-a82c-82d2ace3e408
9a9c2e6c-8949-4750-9b9b-65c4b828814f,7319bb38-0e1a-42a0-a1a3-c170af371232,,,API error,Issue description: duplicate records. Need assistance with this matter.,open,low,technical,,,,2026-02-03T03:20:31.209332,638bfc6a-5a8b-4bf8-9f66-0c0d0744f19a
98faec33-6741-478f-9258-a286eef469e2,7319bb38-0e1a-42a0-a1a3-c170af371232,c002da58-ec3c-4cfd-8b22-a51c41ee6ae5,,Bug report,Issue description: duplicate records. Need assistance with this matter.,in_progress,low,general,,2026-06-21T10:16:01.209346,,2026-07-04T11:27:52.209352,8ae3dae5-38cd-4160-84ef-5c590af0066c
f08df9d3-097e-467b-bb5c-c2148c927783,7319bb38-0e1a-42a0-a1a3-c170af371232,,d31866be-63b1-47c1-831d-2970d50a32ce,Sync failure,Issue description: account access. Need assistance with this matter.,open,medium,bug,,,,2026-03-29T16:08:04.209365,af8e7df9-9ce7-4499-ab19-610e813af04b
