id,tenant_id,contact_id,company_id,pipeline_id,stage_id,stage_entered_at,title,amount,close_date,assigned_to,created_at,created_by
219a591c-de16-4af9-89bf-5a18b1bb1ba0,7319bb38-0e1a-42a0-a1a3-c170af371232,05c1a0a3-3185-4e7e-a8cc-88cbd1d90191,20a79fcd-4c30-422e-9efd-19bde2d9f8d4,04b79c8e-ee4c-4473-b915-16983dec8056,c7ffe30e-ebfe-4810-83f4-206c3287d9de,2026-07-15T09:26:34.725747,Premium Deal - Quantum Dynamics,267739.19,2026-07-09T18:20:48.725778,fd2fd60f-404e-41a6-95e7-9a06e7913261,2025-12-10T13:39:41.725747,f6c1513d-8b13-441d-98bb-1a986c21400d
03ca408d-2036-4159-9305-166379ad1c2a,7319bb38-0e1a-42a0-a1a3-c170af371232,8bc761e4-3be0-44f8-b3c8-8bb581231369,,04b79c8e-ee4c-4473-b915-16983dec8056,c7ffe30e-ebfe-4810-83f4-206c3287d9de,2025-12-18T08:49:17.725802,Enterprise Deal - Atlas Computing,358486.33,2026-07-27T09:42:46.725833,5b11e466-caa2-4b0d-ad40-becd33c6cbc2,2025-12-16T18:47:16.725802,fd2fd60f-404e-41a6-95e7-9a06e7913261
bc61ca6c-618c-4b45-b95c-718cf8140358,7319bb38-0e1a-42a0-a1a3-c170af371232,a28e8910-8b06-4257-b520-a6a99b6ebd9f,bdfe74de-067e-480a-971a-6f7f4f75216a,04b79c8e-ee4c-4473-b915-16983dec8056,924d181f-d0a7-4fc0-b892-6232ebea55e8,2026-06-21T23:32:19.725844,Premium Deal - Silver Stream,177519.75,2026-07-26T17:10:11.725866,af8e7df9-9ce7-4499-ab19-610e813af04b,2025-10-17T05:28:21.725844,ba4c6a8d-6e78-4532-82ad-fccefbf8ab96
fb848df3-3ffe-4057-9bb0-caaa00dcf6f8,7319bb38-0e1a-42a0-a1a3-c170af371232,,0577e21e-b688-49f6-915d-eb2e3d43a3f4,04b79c8e-ee4c-4473-b915-16983dec8056,6521490a-9cae-428c-8686-0438bf8aeb68,2026-06-19T05:09:23.725880,Growth Deal - Prism Technologies,327548.42,2026-12-08T10:32:27.725896,aabd8828-4992-4138-a82c-82d2ace3e408,2026-04-22T01:36:33.725880,638bfc6a-5a8b-4bf8-9f66-0c0d0744f19a
7eb97626-27b6-41c5-a62e-54d9843985ef,7319bb38-0e1a-42a0-a1a3-c170af371232,8f165e44-6e05-4c33-88db-cd8e180013f8,6231b955-9f3d-48c9-bd86-0ce003d41ca2,04b79c8e-ee4c-4473-b915-16983dec8056,924d181f-d0a7-4fc0-b892-6232ebea55e8,2026-07-06T04:44:01.725907,Enterprise Deal - Crystal Clear,376003.46,2026-07-25T04:23:11.725924,8ae3dae5-38cd-4160-84ef-5c590af0066c,2025-08-10T15:52:00.725907,fd2fd60f-404e-41a6-95e7-9a06e7913261
70b48c83-47d2-48f8-9314-7c0ece6799f7,7319bb38-0e1a-42a0-a1a3-c170af371232,,,04b79c8e-ee4c-4473-b915-16983dec8056,897f5d2f-3160-42b5-aec4-63761a6aee1a,2026-03-06T09:01:44.725934,Starter Deal - Pearl Analytics,228927.1,2027-01-21T22:40:09.725950,38b1938d-3cd4-479f-8f9c-d5fc4c1dd8fd,2026-02-06T16:56:18.725934,638bfc6a-5a8b-4bf8-9f66-0c0d0744f19a
306eb1d7-2d74-4e9d-aae9-73c077bf467a,7319bb38-0e1a-42a0-a1a3-c170af371232,,,04b79c8e-ee4c-4473-b915-16983dec8056,6521490a-9cae-428c-8686-0438bf8aeb68,2026-07-26T13:44:09.725959,Custom Deal - Apex Innovations,457937.03,2026-12-18T06:41:08.725976,5b11e466-caa2-4b0d-ad40-becd33c6cbc2,2026-05-17T04:55:56.725959,aabd8828-4992-4138-a82c-82d2ace3e408
340a706b-f59e-4dab-9e7c-1be95bfca865,7319bb38-0e1a-42a0-a1a3-c170af371232,,e1314932-d291-4995-ad24-d29644d18363,04b79c8e-ee4c-4473-b915-16983dec8056,897f5d2f-3160-42b5-aec4-63761a6aee1a,2026-07-25T09:19:13.725986,Growth Deal - Pulse Digital,499709.56,2026-12-19T16:54:36.726001,96bb061b-9355-4d14-bab8-c5b59a63ac2a,2026-03-07T09:00:29.725986,eaf0989b-5b56-4b72-9a32-2711e9c394ff
780bb85e-4175-4565-9014-d04d8720d6e7,7319bb38-0e1a-42a0-a1a3-c170af371232,,,04b79c8e-ee4c-4473-b915-16983dec8056,6521490a-9cae-428c-8686-0438bf8aeb68,2026-07-30T14:59:18.726011,Starter Deal - DataFlow Systems,195286.8,2027-01-12T19:30:56.726027,ba4c6a8d-6e78-4532-82ad-fccefbf8ab96,2026-01-17T11:44:39.726011,fd2fd60f-404e-41a6-95e7-9a06e7913261
10810836-3122-4e77-9a04-b9b71957c55d,7319bb38-0e1a-42a0-a1a3-c170af371232,45b3d838-0ae3-4cb0-8cc9-8b39068ab894,,04b79c8e-ee4c-4473-b915-16983dec8056,c7ffe30e-ebfe-4810-83f4-206c3287d9de,2026-04-07T23:35:14.726037,Premium Deal - TechNova Solutions,464644.81,2026-04-30T07:54:20.726052,38b1938d-3cd4-479f-8f9c-d5fc4c1dd8fd,2025-08-25T15:56:28.726037,5b11e466-caa2-4b0d-ad40-becd33c6cbc2
dff02b20-a4b6-4986-9bb5-668d9e6296f2,7319bb38-0e1a-42a0-a1a3-c170af371232,45f4fe6b-f29c-4175-a3eb-88bc60f234e1,,04b79c8e-ee4c-4473-b915-16983dec8056,a823f083-5d28-41df-879e-bb9f9fb39864,2026-07-24T06:45:37.726062,Premium Deal - Copper Systems,66105.55,2026-10-03T12:44:58.726078,5b11e466-caa2-4b0d-ad40-becd33c6cbc2,2026-06-12T19:57:11.726062,38b1938d-3cd4-479f-8f9c-d5fc4c1dd8fd
af64e45e-2cce-4baf-81ae-d410e5dc19bd,7319bb38-0e1a-42a0-a1a3-c170af371232,e1c645bb-fdb5-46a9-8b51-b7b1a6db06fd,,04b79c8e-ee4c-4473-b915-16983dec8056,6521490a-9cae-428c-8686-0438bf8aeb68,2026-07-17T08:48:24.726088,Starter Deal - Apex Health,227469.1,2027-01-17T10:48:25.726104,aabd8828-4992-4138-a82c-82d2ace3e408,2026-01-11T15:53:06.726088,f6c1513d-8b13-441d-98bb-1a986c21400d
15d69697-1186-4eef-aaff-246b5f99c7e5,7319bb38-0e1a-42a0-a1a3-c170af371232,,,04b79c8e-ee4c-4473-b915-16983dec8056,6521490a-9cae-428c-8686-0438bf8aeb68,2026-07-11T10:14:20.726113,Premium Deal - Nimbus Networks,187578.47,2026-09-14T07:09:47.726132,aabd8828-4992-4138-a82c-82d2ace3e408,2025-10-23T05:27:37.726113,af8e7df9-9ce7-4499-ab19-610e813af04b
51134ce1-bd6d-4d66-91bd-31a0dcefa741,7319bb38-0e1a-42a0-a1a3-c170af371232,95ba64d3-3af2-419e-813d-e0f55aa1311a,,04b79c8e-ee4c-4473-b915-16983dec8056,897f5d2f-3160-42b5-aec4-63761a6aee1a,2026-04-14T21:23:36.726148,Custom Deal - Jade Consulting,161943.0,2026-08-27T21:31:24.726164,38b1938d-3cd4-479f-8f9c-d5fc4c1dd8fd,2025-10-17T18:46:54.726148,af8ae744-eaf6-49a6-9c7f-4f4aa9e503ee
6b15428e-d84b-46ad-b56f-b8c10ec3b25a,7319bb38-0e1a-42a0-a1a3-c170af371232,064de170-086d-4c2e-9757-c0b17ac0533e,,04b79c8e-ee4c-4473-b915-16983dec8056,1bd1b098-4e87-4258-8b67-54c76c74599a,2026-05-27T00:41:01.726174,Premium Deal - BrightStar Inc,82646.97,2026-10-04T07:22:18.726190,638bfc6a-5a8b-4bf8-9f66-0c0d0744f19a,2025-10-09T04:14:29.726174,aabd8828-4992-4138-a82c-82d2ace3e408
7ce2b96f-098a-47d3-9ce4-a75be74fb43e,7319bb38-0e1a-42a0-a1a3-c170af371232,bd73b387-2f8e-4d95-89d3-3fad488521f4,abdaeddd-7a95-4663-b854-869042cb51f0,04b79c8e-ee4c-4473-b915-16983dec8056,924d181f-d0a7-4fc0-b892-6232ebea55e8,2026-08-02T07:29:30.726201,Growth Deal - TechNova Solutions,470194.36,2026-05-09T02:48:45.726216,f6c1513d-8b13-441d-98bb-1a986c21400d,2026-07-22T00:42:26.726201,96bb061b-9355-4d14-bab8-c5b59a63ac2a
6c569963-3708-410d-bb5f-7551f20937f3,7319bb38-0e1a-42a0-a1a3-c170af371232,,,04b79c8e-ee4c-4473-b915-16983dec8056,897f5d2f-3160-42b5-aec4-63761a6aee1a,2026-05-16T01:23:16.726226,Starter Deal - Titan Industries,490916.43,2026-11-05T12:02:34.726240,a3b11eec-7159-4649-ad03-75eeb3c9b04f,2025-12-01T23:28:46.726226,38b1938d-3cd4-479f-8f9c-d5fc4c1dd8fd
9bb71620-ed1d-41f1-b7ef-c336678fa4ef,7319bb38-0e1a-42a0-a1a3-c170af371232,207db7ea-4023-4a80-9d81-feaea8de2b7b,,04b79c8e-ee4c-4473-b915-16983dec8056,1bd1b098-4e87-4258-8b67-54c76c74599a,2026-04-03T05:54:56.726250,Growth Deal - Opal Solutions,280550.82,2026-08-15T02:40:46.726268,5b11e466-caa2-4b0d-ad40-becd33c6cbc2,2026-03-20T12:08:54.726250,0d1a00d8-532c-48b5-a0d5-e8f37068b7e8
ad59e694-be0c-480d-a797-248a43a16a61,7319bb38-0e1a-42a0-a1a3-c170af371232,9fe309b4-e69b-45e1-8d03-c9e8f4a4b913,8a9f0f64-7b1e-47e3-8f2c-40b6ac2426f5,04b79c8e-ee4c-4473-b915-16983dec8056,897f5d2f-3160-42b5-aec4-63761a6aee1a,2026-07-27T02:28:19.726280,Custom Deal - BlueShift Labs,445563.47,2026-10-30T07:58:25.726296,af8e7df9-9ce7-4499-ab19-610e813af04b,2026-05-25T08:57:50.726280,96bb061b-9355-4d14-bab8-c5b59a63ac2a
344b0ff6-6041-4c79-b677-e1da6a21e4df,7319bb38-0e1a-42a0-a1a3-c170af371232,ec5ad282-cc7b-438f-a1a5-3c5a2bacd703,70a3588b-f0ba-4ba5-9673-037df2cea26a,04b79c8e-ee4c-4473-b915-16983dec8056,a823f083-5d28-41df-879e-bb9f9fb39864,2026-07-22T15:24:49.726307,Custom Deal - TechNova Solutions,153727.28,2026-08-28T12:12:50.726322,5b11e466-caa2-4b0d-ad40-becd33c6cbc2,2026-01-15T04:36:24.726307,5b11e466-caa2-4b0d-ad40-becd33c6cbc2
e7287fae-a404-4fbd-9047-60ab69f96360,7319bb38-0e1a-42a0-a1a3-c170af371232,5ac03a8f-9aac-4f52-94b6-95d0d288dc07,8d0da783-96c4-48be-97a0-519a33ecea23,04b79c8e-ee4c-4473-b915-16983dec8056,897f5d2f-3160-42b5-aec4-63761a6aee1a,2026-06-04T00:10:17.726333,Enterprise Deal - Ember Labs,113602.81,2026-10-28T21:42:18.726348,af8ae744-eaf6-49a6-9c7f-4f4aa9e503ee,2025-12-17T03:50:49.726333,aabd8828-4992-4138-a82c-82d2ace3e408
0e0e4198-d92c-45fc-a9b6-c115421cb511,7319bb38-0e1a-42a0-a1a3-c170af371232,ea843947-c99b-49dd-a726-168111857cce,83119fa2-d428-473c-8f5a-5add53b73dd5,04b79c8e-ee4c-4473-b915-16983dec8056,6521490a-9cae-428c-8686-0438bf8aeb68,2026-04-13T17:32:54.726359,Enterprise Deal - Summit Analytics,117669.66,2026-08-23T04:03:55.726375,a3b11eec-7159-4649-ad03-75eeb3c9b04f,2025-11-08T06:47:01.726359,af8e7df9-9ce7-4499-ab19-610e813af04b
53c33291-9aa3-4094-a346-078bdd5ccebf,7319bb38-0e1a-42a0-a1a3-c170af371232,4d431bab-93ba-4d7a-ab97-ac01ae7e070c,,04b79c8e-ee4c-4473-b915-16983dec8056,924d181f-d0a7-4fc0-b892-6232ebea55e8,2026-07-03T06:56:48.726385,Premium Deal - Cobalt Systems,162315.03,2026-04-30T11:09:12.726405,af8ae744-eaf6-49a6-9c7f-4f4aa9e503ee,2026-01-20T15:40:56.726385,aabd8828-4992-4138-a82c-82d2ace3e408
eb3d2235-7d01-411e-b686-357ef70332b8,7319bb38-0e1a-42a0-a1a3-c170af371232,5009ac7d-aaab-4ac9-a4fd-b30499117008,,04b79c8e-ee4c-4473-b915-16983dec8056,897f5d2f-3160-42b5-aec4-63761a6aee1a,2026-06-25T05:00:57.726418,Starter Deal - SilverLine Corp,155042.23,2027-02-05T04:29:04.726434,aabd8828-4992-4138-a82c-82d2ace3e408,2026-06-09T02:58:43.726418,fd2fd60f-404e-41a6-95e7-9a06e7913261
66ffdf8f-e79e-44fa-bd6b-aa22658e751f,7319bb38-0e1a-42a0-a1a3-c170af371232,0da1b3a1-512f-4a3b-a7bd-5522c3e9075c,ceb4c214-6b61-47a1-b5c4-369c9a875d15,04b79c8e-ee4c-4473-b915-16983dec8056,897f5d2f-3160-42b5-aec4-63761a6aee1a,2026-07-21T00:03:55.726445,Custom Deal - NovaTech Solutions,361873.47,2026-10-10T20:57:07.726460,fd2fd60f-404e-41a6-95e7-9a06e7913261,2025-09-07T12:59:12.726445,5b11e466-caa2-4b0d-ad40-becd33c6cbc2
9b092111-781f-46c4-a8ea-40b0a78d9c2d,7319bb38-0e1a-42a0-a1a3-c170af371232,afa8b96b-47d3-4520-919f-432e4f842cfc,c7e58de6-2f1b-4c07-9dfd-7c11a0ee06a3,04b79c8e-ee4c-4473-b915-16983dec8056,1bd1b098-4e87-4258-8b67-54c76c74599a,2026-06-29T01:00:39.726471,Premium Deal - Vanguard Systems,443623.96,2026-09-13T22:33:25.726487,fd2fd60f-404e-41a6-95e7-9a06e7913261,2026-05-30T14:09:54.726471,0d1a00d8-532c-48b5-a0d5-e8f37068b7e8
36c1383b-1f9b-4dea-8940-2efb886219cc,7319bb38-0e1a-42a0-a1a3-c170af371232,0bc45e71-476f-4f87-a5ea-4a842e64e9fa,,04b79c8e-ee4c-4473-b915-16983dec8056,1bd1b098-4e87-4258-8b67-54c76c74599a,2026-06-13T14:48:13.726502,Premium Deal - Sterling Finance,35598.01,2026-09-02T10:00:48.726518,fd2fd60f-404e-41a6-95e7-9a06e7913261,2026-06-11T05:50:31.726502,38b1938d-3cd4-479f-8f9c-d5fc4c1dd8fd
08028b51-e607-413d-be11-21209f988f68,7319bb38-0e1a-42a0-a1a3-c170af371232,,,04b79c8e-ee4c-4473-b915-16983dec8056,924d181f-d0a7-4fc0-b892-6232ebea55e8,2026-03-06T16:38:07.726527,Custom Deal - Apex Innovations,384155.37,2026-05-07T10:43:04.726547,a3b11eec-7159-4649-ad03-75eeb3c9b04f,2026-01-12T15:25:55.726527,af8ae744-eaf6-49a6-9c7f-4f4aa9e503ee
000d501f-b4c4-4502-b226-d255d581bf11,7319bb38-0e1a-42a0-a1a3-c170af371232,34c380b7-2b0f-465d-a1ac-d0a4dd7335d1,,04b79c8e-ee4c-4473-b915-16983dec8056,6521490a-9cae-428c-8686-0438bf8aeb68,2026-07-30T12:18:35.726557,Enterprise Deal - RedRock Ventures,192343.76,2026-10-18T15:48:12.726573,96bb061b-9355-4d14-bab8-c5b59a63ac2a,2026-07-29T19:58:27.726557,5b11e466-caa2-4b0d-ad40-becd33c6cbc2
07d91d3b-5908-444b-8742-a386fb30c3eb,7319bb38-0e1a-42a0-a1a3-c170af371232,92bdfb4c-1fe5-4919-84aa-562f98c3cde5,,04b79c8e-ee4c-4473-b915-16983dec8056,924d181f-d0a7-4fc0-b892-6232ebea55e8,2026-07-21T19:53:31.726583,Premium Deal - Bronze Gate,72614.33,2026-05-08T10:27:13.726599,5b11e466-caa2-4b0d-ad40-becd33c6cbc2,2026-04-30T17:19:58.726583,0d1a00d8-532c-48b5-a0d5-e8f37068b7e8
5a9921de-604d-4345-a053-0e27f4c190c1,7319bb38-0e1a-42a0-a1a3-c170af371232,8a69815a-aaea-4cf6-902b-f2872c58827b,ca011c11-1161-40e5-89b9-fbd5123abdc5,04b79c8e-ee4c-4473-b915-16983dec8056,924d181f-d0a7-4fc0-b892-6232ebea55e8,2026-05-05T17:49:57.726610,Premium Deal - Summit Analytics,35430.86,2026-06-21T20:19:19.726672,a3b11eec-7159-4649-ad03-75eeb3c9b04f,2026-03-19T06:20:06.726610,af8e7df9-9ce7-4499-ab19-610e813af04b
71cdc77b-1920-4f54-a156-094eb3fe3710,7319bb38-0e1a-42a0-a1a3-c170af371232,df6424fe-e7a7-4a06-b015-f8d41dc0955e,20a79fcd-4c30-422e-9efd-19bde2d9f8d4,04b79c8e-ee4c-4473-b915-16983dec8056,c7ffe30e-ebfe-4810-83f4-206c3287d9de,2026-02-11T17:46:57.726702,Custom Deal - Platinum Partners,104662.66,2026-05-20T13:54:35.726723,fd2fd60f-404e-41a6-95e7-9a06e7913261,2026-01-12T01:43:13.726702,eaf0989b-5b56-4b72-9a32-2711e9c394ff
be8525fe-7e05-4b2b-99d8-8a0d4ba440ff,7319bb38-0e1a-42a0-a1a3-c170af371232,181c8964-cb72-4c94-abf6-b8269ea5e00c,,04b79c8e-ee4c-4473-b915-16983dec8056,c7ffe30e-ebfe-4810-83f4-206c3287d9de,2026-01-15T15:26:51.726734,Growth Deal - Amber Industries,136443.11,2026-05-16T00:17:36.726750,96bb061b-9355-4d14-bab8-c5b59a63ac2a,2025-12-16T15:58:01.726734,8ae3dae5-38cd-4160-84ef-5c590af0066c
453d5760-18ec-4aff-9748-e1235af185d6,7319bb38-0e1a-42a0-a1a3-c170af371232,,,04b79c8e-ee4c-4473-b915-16983dec8056,1bd1b098-4e87-4258-8b67-54c76c74599a,2026-07-16T17:22:32.726765,Custom Deal - Ember Labs,370492.29,2026-10-06T05:31:59.726781,968afaab-9fc3-43d8-aea9-de1b0845fb8c,2026-06-05T19:30:44.726765,5b11e466-caa2-4b0d-ad40-becd33c6cbc2
76e4a20b-b7dd-407c-b7df-b9be4e6473cc,7319bb38-0e1a-42a0-a1a3-c170af371232,5ff5aea7-bcab-49b4-88b5-55e9c5483867,,04b79c8e-ee4c-4473-b915-16983dec8056,a823f083-5d28-41df-879e-bb9f9fb39864,2026-05-26T04:38:45.726792,Starter Deal - Diamond Edge,65261.63,2026-11-30T03:42:37.726807,638bfc6a-5a8b-4bf8-9f66-0c0d0744f19a,2026-02-15T02:22:24.726792,968afaab-9fc3-43d8-aea9-de1b0845fb8c
448f9931-1d69-4b62-9258-d207bcdb51ce,7319bb38-0e1a-42a0-a1a3-c170af371232,bd022558-c7a2-4035-b0eb-a6e757f5eb90,1a017dff-0a24-4f2a-b0b4-42650a48ad51,04b79c8e-ee4c-4473-b915-16983dec8056,c7ffe30e-ebfe-4810-83f4-206c3287d9de,2026-07-23T02:41:54.726818,Enterprise Deal - Velocity Labs,388097.04,2026-05-29T19:18:33.726834,f6c1513d-8b13-441d-98bb-1a986c21400d,2026-07-04T12:45:37.726818,a3b11eec-7159-4649-ad03-75eeb3c9b04f
472b78cb-314f-4460-844e-e6e7fcfdb92c,7319bb38-0e1a-42a0-a1a3-c170af371232,f3e2560b-eea2-4aa5-bcb1-9ca6597fb9ca,627b09a6-16a6-4c2d-936c-a98146c2fb05,04b79c8e-ee4c-4473-b915-16983dec8056,c7ffe30e-ebfe-4810-83f4-206c3287d9de,2026-07-28T21:58:27.726867,Starter Deal - Apex Health,413832.0,2026-04-21T09:28:32.726899,fd2fd60f-404e-41a6-95e7-9a06e7913261,2025-09-17T11:45:01.726867,af8e7df9-9ce7-4499-ab19-610e813af04b
ad2c4c4d-1c72-40ff-8fe4-3d20a6a78751,7319bb38-0e1a-42a0-a1a3-c170af371232,eebecea7-7c2c-4434-9ef9-89c3b24ff2f8,a22926c4-db25-41f9-b441-34d4af69559b,04b79c8e-ee4c-4473-b915-16983dec8056,a823f083-5d28-41df-879e-bb9f9fb39864,2026-07-19T01:49:34.726915,Custom Deal - NovaTech Solutions,294251.68,2026-12-11T06:28:18.726952,0d1a00d8-532c-48b5-a0d5-e8f37068b7e8,2025-11-08T21:50:10.726915,af8e7df9-9ce7-4499-ab19-610e813af04b
e4a752dc-ea85-4bd7-aa11-61752aa794e7,7319bb38-0e1a-42a0-a1a3-c170af371232,5ff5aea7-bcab-49b4-88b5-55e9c5483867,ed1f631c-03f7-4ac2-91a6-7035cbf93896,04b79c8e-ee4c-4473-b915-16983dec8056,924d181f-d0a7-4fc0-b892-6232ebea55e8,2026-05-27T15:58:11.726974,Growth Deal - Ember Labs,324742.25,2026-04-22T16:50:09.727001,38b1938d-3cd4-479f-8f9c-d5fc4c1dd8fd,2026-01-02T19:03:56.726974,f6c1513d-8b13-441d-98bb-1a986c21400d
afa59ff4-ab93-496b-ad34-d8efa203e10b,7319bb38-0e1a-42a0-a1a3-c170af371232,,80813e80-57b0-4711-9003-636884486f45,04b79c8e-ee4c-4473-b915-16983dec8056,897f5d2f-3160-42b5-aec4-63761a6aee1a,2026-07-16T00:30:06.727012,Premium Deal - NexGen Software,9063.51,2026-08-30T10:59:11.727037,96bb061b-9355-4d14-bab8-c5b59a63ac2a,2026-07-13T15:15:35.727012,a3b11eec-7159-4649-ad03-75eeb3c9b04f
fe4bae1d-d31d-4850-ae0c-4e7e332432e5,7319bb38-0e1a-42a0-a1a3-c170af371232,,d84d86f7-40e4-412d-b5ad-e170922198d5,04b79c8e-ee4c-4473-b915-16983dec8056,6521490a-9cae-428c-8686-0438bf8aeb68,2026-02-17T21:22:13.727049,Enterprise Deal - Catalyst Group,63591.19,2026-08-13T00:46:50.727065,0d1a00d8-532c-48b5-a0d5-e8f37068b7e8,2026-01-19T04:07:56.727049,fd2fd60f-404e-41a6-95e7-9a06e7913261
e2ec7fdd-8864-4311-896b-2fe83e3b3b4b,7319bb38-0e1a-42a0-a1a3-c170af371232,,1ff9bead-4cf5-4861-960d-0aceb8a04fbe,04b79c8e-ee4c-4473-b915-16983dec8056,1bd1b098-4e87-4258-8b67-54c76c74599a,2026-05-11T05:32:42.727075,Custom Deal - Ruby Software,292279.29,2027-01-18T16:14:35.727091,38b1938d-3cd4-479f-8f9c-d5fc4c1dd8fd,2025-09-15T12:11:23.727075,ba4c6a8d-6e78-4532-82ad-fccefbf8ab96
80973c2b-9101-43d8-a094-6e4d0dc7b976,7319bb38-0e1a-42a0-a1a3-c170af371232,5c72dc1e-135c-4297-83af-8e4a27315c0a,,04b79c8e-ee4c-4473-b915-16983dec8056,924d181f-d0a7-4fc0-b892-6232ebea55e8,2026-06-09T14:21:00.727102,Enterprise Deal - Silver Stream,155097.81,2026-04-21T16:22:33.727117,af8ae744-eaf6-49a6-9c7f-4f4aa9e503ee,2026-04-15T11:15:31.727102,fd2fd60f-404e-41a6-95e7-9a06e7913261
d388df63-d85d-49e8-a124-0ee5e8034e54,7319bb38-0e1a-42a0-a1a3-c170af371232,1b542ffc-b741-4cee-946a-29f4bf580bdd,627b09a6-16a6-4c2d-936c-a98146c2fb05,04b79c8e-ee4c-4473-b915-16983dec8056,c7ffe30e-ebfe-4810-83f4-206c3287d9de,2026-03-10T10:46:24.727132,Premium Deal - Iron Mountain,423023.54,2026-05-06T18:18:22.727150,aabd8828-4992-4138-a82c-82d2ace3e408,2026-02-01T07:48:13.727132,f6c1513d-8b13-441d-98bb-1a986c21400d
ae68aecc-c615-4afa-96cf-135559486345,7319bb38-0e1a-42a0-a1a3-c170af371232,,,04b79c8e-ee4c-4473-b915-16983dec8056,1bd1b098-4e87-4258-8b67-54c76c74599a,2026-08-02T13:41:18.727160,Growth Deal - Crystal Clear,418458.01,2027-01-03T08:34:13.727175,638bfc6a-5a8b-4bf8-9f66-0c0d0744f19a,2026-07-29T20:00:12.727160,eaf0989b-5b56-4b72-9a32-2711e9c394ff
03e6d861-dec6-414e-b99c-4acb41933c53,7319bb38-0e1a-42a0-a1a3-c170af371232,62c7a641-1a99-41f8-8128-94d3bc4ccbcc,,04b79c8e-ee4c-4473-b915-16983dec8056,6521490a-9cae-428c-8686-0438bf8aeb68,2026-07-24T05:23:48.727186,Growth Deal - Horizon Media,277895.91,2026-11-02T14:45:28.727203,38b1938d-3cd4-479f-8f9c-d5fc4c1dd8fd,2025-10-05T16:59:32.727186,fd2fd60f-404e-41a6-95e7-9a06e7913261
ea151313-9329-40ea-981f-77096f482a53,7319bb38-0e1a-42a0-a1a3-c170af371232,dc858442-97b8-4cc3-9fe0-456b27eeddd7,,04b79c8e-ee4c-4473-b915-16983dec8056,6521490a-9cae-428c-8686-0438bf8aeb68,2026-06-28T07:56:11.727213,Premium Deal - NexGen Software,418645.61,2026-09-11T04:15:53.727228,a3b11eec-7159-4649-ad03-75eeb3c9b04f,2026-06-14T19:58:27.727213,af8e7df9-9ce7-4499-ab19-610e813af04b
34880757-f92f-4d11-911f-53ee81fd9d18,7319bb38-0e1a-42a0-a1a3-c170af371232,,2b5153b1-a7d8-4f20-9033-c1369cd9316c,04b79c8e-ee4c-4473-b915-16983dec8056,c7ffe30e-ebfe-4810-83f4-206c3287d9de,2026-03-29T23:42:40.727239,Custom Deal - Prism Technologies,249533.59,2026-06-02T04:05:04.727254,eaf0989b-5b56-4b72-9a32-2711e9c394ff,2026-03-28T06:00:09.727239,ba4c6a8d-6e78-4532-82ad-fccefbf8ab96
fb7e2f7a-588a-43b2-92c3-4644f5fee5e7,7319bb38-0e1a-42a0-a1a3-c170af371232,d8751806-5474-437e-b218-cc5960300ad1,,04b79c8e-ee4c-4473-b915-16983dec8056,897f5d2f-3160-42b5-aec4-63761a6aee1a,2026-08-05T03:09:20.727265,Premium Deal - Apex Health,100360.25,2027-01-08T19:37:11.727279,eaf0989b-5b56-4b72-9a32-2711e9c394ff,2026-07-11T12:02:05.727265,af8ae744-eaf6-49a6-9c7f-4f4aa9e503ee
16299bd8-ed92-4a56-8170-6e2c31da1779,7319bb38-0e1a-42a0-a1a3-c170af371232,,209a29ab-b0ab-40e6-b951-2cc6ab1e18be,04b79c8e-ee4c-4473-b915-16983dec8056,1bd1b098-4e87-4258-8b67-54c76c74599a,2026-05-10T18:42:43.727290,Growth Deal - Crystal Clear,333062.48,2027-02-03T22:13:27.727305,af8ae744-eaf6-49a6-9c7f-4f4aa9e503ee,2026-01-03T03:46:14.727290,af8ae744-eaf6-49a6-9c7f-4f4aa9e503ee
fc6567e3-8f6b-4822-97ba-c5c07d55ca6d,7319bb38-0e1a-42a0-a1a3-c170af371232,83d354c2-aaf3-4eb7-b098-d1a311a61af3,cb554b95-a1a6-4bc8-b3de-39e2770f3d9a,04b79c8e-ee4c-4473-b915-16983dec8056,c7ffe30e-ebfe-4810-83f4-206c3287d9de,2026-03-20T20:30:58.727316,Custom Deal - Pearl Analytics,384627.03,2026-04-20T00:37:40.727332,a3b11eec-7159-4649-ad03-75eeb3c9b04f,2025-11-11T16:38:52.727316,5b11e466-caa2-4b0d-ad40-becd33c6cbc2
abaed28c-c9eb-4e6c-a7ef-8d5c9e19115c,7319bb38-0e1a-42a0-a1a3-c170af371232,,74e3cca5-e679-4002-9be1-3a4aefb076b2,04b79c8e-ee4c-4473-b915-16983dec8056,a823f083-5d28-41df-879e-bb9f9fb39864,2026-07-19T01:58:47.727342,Growth Deal - SwiftScale,149860.48,2026-12-01T08:16:34.727358,fd2fd60f-404e-41a6-95e7-9a06e7913261,2026-06-09T12:14:51.727342,0d1a00d8-532c-48b5-a0d5-e8f37068b7e8
