id,tenant_id,name,description,sku,base_price,created_at,created_by
45e90144-110d-47f5-a49d-0c9de914c043,2742825a-3e35-4f86-ae5a-aca92762e3ea,Consulting Hours v2.7,Premium performance optimization for enterprise teams,SKU-4554,8084.16,2025-09-28T03:15:08.825489,d7b70429-3c34-4940-81f0-2fd516ab47cb
32e80fc2-4f83-402f-b9ed-1528fcfa772f,2742825a-3e35-4f86-ae5a-aca92762e3ea,Custom Integration v4.3,Premium lead scoring engine for enterprise teams,SKU-3734,2453.01,2025-09-24T18:45:00.825506,a669f01c-9d90-47fe-b1f8-79740e2b0070
3aaaa7f5-d725-47b0-9e9c-e1289133abc2,2742825a-3e35-4f86-ae5a-aca92762e3ea,CRM Pro License v2.2,Premium storage upgrade for enterprise teams,SKU-1550,9979.3,2025-09-14T13:02:56.825523,20c3bda5-fea6-4ea8-a48c-7cd0305cde2d
76162e8e-b0dd-4b65-b73f-5818f272185c,2742825a-3e35-4f86-ae5a-aca92762e3ea,Analytics Dashboard v4.2,Premium mobile app license for enterprise teams,SKU-2086,5878.05,2026-01-21T12:44:29.825552,1f4e14bd-50ce-450c-ab7d-5e06108ba712
7e963bb7-d3d8-4d03-ae92-1117b75a1852,2742825a-3e35-4f86-ae5a-aca92762e3ea,Pipeline Analytics v1.8,Premium analytics dashboard for enterprise teams,SKU-4258,2679.55,2025-12-21T19:18:10.825574,64557d9f-67a1-4513-b6da-e641464f66bb
ee45f0ce-7b61-4bf5-8195-cc2accec89b6,2742825a-3e35-4f86-ae5a-aca92762e3ea,Security Audit v4.1,Premium white label solution for enterprise teams,SKU-5600,362.96,2026-06-15T04:04:38.825591,d7b70429-3c34-4940-81f0-2fd516ab47cb
c2312652-c348-4bb4-baef-a726e51b7fa3,2742825a-3e35-4f86-ae5a-aca92762e3ea,Lead Scoring Engine v2.3,Premium custom integration for enterprise teams,SKU-5959,8345.11,2026-05-17T11:34:27.825608,8c0e1935-13b5-4990-a8a3-0be81dad1a78
43e3270e-b776-434c-8e7d-dd96b6b09f39,2742825a-3e35-4f86-ae5a-aca92762e3ea,Training Package v2.5,Premium white label solution for enterprise teams,SKU-1269,1257.44,2026-08-05T18:48:33.825624,1f4e14bd-50ce-450c-ab7d-5e06108ba712
cbf14aab-9f6b-400b-938e-12940e5d31ed,2742825a-3e35-4f86-ae5a-aca92762e3ea,Lead Scoring Engine v1.2,Premium email marketing suite for enterprise teams,SKU-2552,1491.53,2026-01-02T03:48:33.825646,fdbc7119-6732-45ab-9136-cb056076a38a
48d366ec-8806-459a-bdab-c3e8f490d1f4,2742825a-3e35-4f86-ae5a-aca92762e3ea,Performance Optimization v2.2,Premium white label solution for enterprise teams,SKU-2889,825.16,2026-03-09T16:44:51.825662,ae300c2a-88df-4b79-b08f-dabbd0efed46
467a8674-9ee6-47c6-a3c0-9379265a52f0,2742825a-3e35-4f86-ae5a-aca92762e3ea,Performance Optimization v4.4,Premium storage upgrade for enterprise teams,SKU-2809,297.67,2025-10-20T07:48:29.825678,b7d19994-038b-4dbe-8e38-5141d55ae804
65ef86c1-8cb0-49be-827e-a43ead62be07,2742825a-3e35-4f86-ae5a-aca92762e3ea,AI Assistant v3.1,Premium mobile app license for enterprise teams,SKU-4929,4103.4,2026-06-24T21:45:47.825695,b7d19994-038b-4dbe-8e38-5141d55ae804
20690950-47b0-4dab-9673-eb248ef0fb1d,2742825a-3e35-4f86-ae5a-aca92762e3ea,Workflow Automation v2.5,Premium priority support for enterprise teams,SKU-4538,9418.71,2025-08-30T10:58:51.825711,d7b70429-3c34-4940-81f0-2fd516ab47cb
a36d491a-cb58-4634-b94c-6359c71d61da,2742825a-3e35-4f86-ae5a-aca92762e3ea,Email Marketing Suite v3.6,Premium training package for enterprise teams,SKU-7000,9846.52,2026-07-25T14:43:21.825727,1f4e14bd-50ce-450c-ab7d-5e06108ba712
c063d7e8-d8c5-4f11-92b9-085bc53d04e4,2742825a-3e35-4f86-ae5a-aca92762e3ea,White Label Solution v1.5,Premium mobile app license for enterprise teams,SKU-3132,2839.72,2026-02-21T17:05:12.825743,a3cb50e2-619e-40b9-82fa-b0ae6c6c06ca
79be83ca-4120-4e5d-89e7-e85c9f76372c,2742825a-3e35-4f86-ae5a-aca92762e3ea,Priority Support v2.9,Premium pipeline analytics for enterprise teams,SKU-2776,262.44,2026-05-21T12:32:49.825759,1f4e14bd-50ce-450c-ab7d-5e06108ba712
9093c07a-00d8-45e1-b5cd-0cf5d2bf0756,2742825a-3e35-4f86-ae5a-aca92762e3ea,White Label Solution v3.5,Premium custom integration for enterprise teams,SKU-5275,5170.61,2026-07-26T18:44:20.825775,ae300c2a-88df-4b79-b08f-dabbd0efed46
85c04512-9b04-4c1e-99f0-be1641fbb616,2742825a-3e35-4f86-ae5a-aca92762e3ea,Email Marketing Suite v4.3,Premium custom integration for enterprise teams,SKU-2000,9679.24,2025-12-07T22:26:06.825792,64557d9f-67a1-4513-b6da-e641464f66bb
d601a0e3-97fb-4626-87e7-ceb91e7d8a1f,2742825a-3e35-4f86-ae5a-aca92762e3ea,Mobile App License v2.7,Premium priority support for enterprise teams,SKU-6994,2876.31,2025-09-24T13:09:02.825808,fdbc7119-6732-45ab-9136-cb056076a38a
0bd7c4ba-9fb2-459c-b66f-0b7d55c54749,2742825a-3e35-4f86-ae5a-aca92762e3ea,Email Marketing Suite v3.5,Premium custom integration for enterprise teams,SKU-9947,1671.51,2025-12-09T15:40:26.825825,a669f01c-9d90-47fe-b1f8-79740e2b0070
367450ea-e033-49ef-9262-1f89799714ab,2742825a-3e35-4f86-ae5a-aca92762e3ea,API Access Premium v4.0,Premium ai assistant for enterprise teams,SKU-1731,2027.31,2026-03-19T10:18:28.825841,64557d9f-67a1-4513-b6da-e641464f66bb
b515a869-bd4c-4489-9378-0143e5c053f9,2742825a-3e35-4f86-ae5a-aca92762e3ea,White Label Solution v5.3,Premium white label solution for enterprise teams,SKU-9504,1084.14,2025-08-27T13:57:34.825857,b7d19994-038b-4dbe-8e38-5141d55ae804
cf189d48-220f-4590-be0a-8800af4143b5,2742825a-3e35-4f86-ae5a-aca92762e3ea,Storage Upgrade v4.5,Premium crm pro license for enterprise teams,SKU-8328,6510.24,2026-04-03T21:07:43.825877,64557d9f-67a1-4513-b6da-e641464f66bb
9370f1e3-a909-4f3e-acb5-afbee3b4712d,2742825a-3e35-4f86-ae5a-aca92762e3ea,Custom Integration v4.5,Premium email marketing suite for enterprise teams,SKU-1457,2858.73,2026-04-30T14:58:09.825894,1f4e14bd-50ce-450c-ab7d-5e06108ba712
7bd03033-9002-4cc3-8581-6ff8815927a5,2742825a-3e35-4f86-ae5a-aca92762e3ea,Multi-tenant License v3.0,Premium performance optimization for enterprise teams,SKU-9345,8526.56,2025-08-26T22:36:07.825911,126bc002-0870-4341-a019-6dbae3d39a09
2ca2aa98-4ffe-44d8-ab83-8e6b34efb1b4,2742825a-3e35-4f86-ae5a-aca92762e3ea,Training Package v3.2,Premium security audit for enterprise teams,SKU-8663,8355.15,2026-07-14T00:23:03.825933,d7b70429-3c34-4940-81f0-2fd516ab47cb
1c9d0975-e76d-45e4-bc79-18d8af237928,2742825a-3e35-4f86-ae5a-aca92762e3ea,CRM Pro License v5.9,Premium analytics dashboard for enterprise teams,SKU-5637,3112.85,2025-10-17T12:03:13.825955,b7d19994-038b-4dbe-8e38-5141d55ae804
1c1aceba-4f23-4fb8-bb51-df525e7e6af0,2742825a-3e35-4f86-ae5a-aca92762e3ea,Mobile App License v2.1,Premium crm pro license for enterprise teams,SKU-1409,8750.31,2026-02-20T01:14:44.825974,fdbc7119-6732-45ab-9136-cb056076a38a
a68b91d3-9a43-46c6-b964-9d7c48152a12,2742825a-3e35-4f86-ae5a-aca92762e3ea,AI Assistant v3.6,Premium ai assistant for enterprise teams,SKU-6092,9313.43,2025-10-25T17:43:38.825993,8c0e1935-13b5-4990-a8a3-0be81dad1a78
15dc3293-500b-4909-8083-247edf59b4b8,2742825a-3e35-4f86-ae5a-aca92762e3ea,Advanced Reporting v5.8,Premium workflow automation for enterprise teams,SKU-4391,5067.48,2026-04-18T03:43:51.826015,64557d9f-67a1-4513-b6da-e641464f66bb
c35f4f88-67a6-4efd-9209-0768745a9974,2742825a-3e35-4f86-ae5a-aca92762e3ea,Email Marketing Suite v1.4,Premium consulting hours for enterprise teams,SKU-1360,5948.96,2025-08-28T16:21:46.826033,fc5f1462-0be4-4ddf-81a8-aa82b5148124
44161a8c-2f0a-41bb-bde0-8efb802607b6,2742825a-3e35-4f86-ae5a-aca92762e3ea,Priority Support v1.8,Premium analytics dashboard for enterprise teams,SKU-4140,2430.99,2026-05-16T05:07:56.826050,a3cb50e2-619e-40b9-82fa-b0ae6c6c06ca
33580d29-cabf-467c-bda3-1bad895e40c5,2742825a-3e35-4f86-ae5a-aca92762e3ea,Lead Scoring Engine v3.3,Premium ai assistant for enterprise teams,SKU-6357,4819.69,2025-12-23T02:50:29.826066,fc5f1462-0be4-4ddf-81a8-aa82b5148124
77ab9dbf-cb9e-4a54-9bc7-a551a3371f51,2742825a-3e35-4f86-ae5a-aca92762e3ea,API Access Premium v1.0,Premium lead scoring engine for enterprise teams,SKU-3431,235.84,2025-09-11T01:20:09.826083,fc5f1462-0be4-4ddf-81a8-aa82b5148124
f1ea67c3-4828-4712-8a4f-9637d1d457c2,2742825a-3e35-4f86-ae5a-aca92762e3ea,Storage Upgrade v1.3,Premium mobile app license for enterprise teams,SKU-4498,7114.3,2026-07-16T23:34:00.826099,56bbe842-f0da-4e30-a46c-38025bfb382e
88d76fd5-8c49-4a62-bedc-83c0ff56eb74,2742825a-3e35-4f86-ae5a-aca92762e3ea,Priority Support v1.9,Premium analytics dashboard for enterprise teams,SKU-2448,822.38,2026-02-18T22:00:47.826120,b7d19994-038b-4dbe-8e38-5141d55ae804
47bc3dc5-a722-42f4-985c-96eb0cde6bb4,2742825a-3e35-4f86-ae5a-aca92762e3ea,Mobile App License v4.0,Premium custom integration for enterprise teams,SKU-4144,47.31,2026-05-18T10:31:15.826137,126bc002-0870-4341-a019-6dbae3d39a09
82ffe475-ec31-4cee-86b2-7995b937fe77,2742825a-3e35-4f86-ae5a-aca92762e3ea,Performance Optimization v4.7,Premium priority support for enterprise teams,SKU-5534,7533.12,2025-08-24T12:35:54.826154,c74050eb-0b79-4cba-8d19-adf0d3e0b9db
ec3d190c-1c31-4cc6-80a5-ca9c9dc7a781,2742825a-3e35-4f86-ae5a-aca92762e3ea,Security Audit v2.4,Premium mobile app license for enterprise teams,SKU-4446,726.01,2026-02-15T06:08:30.826171,fc5f1462-0be4-4ddf-81a8-aa82b5148124
d1196c53-5ef3-4f1c-a643-9fd00d8658d4,2742825a-3e35-4f86-ae5a-aca92762e3ea,Priority Support v1.7,Premium lead scoring engine for enterprise teams,SKU-4368,2004.57,2025-11-25T07:12:52.826187,126bc002-0870-4341-a019-6dbae3d39a09
d6261939-64eb-41a2-be54-47e32d7bd525,2742825a-3e35-4f86-ae5a-aca92762e3ea,Priority Support v2.0,Premium performance optimization for enterprise teams,SKU-5401,9754.74,2026-05-16T05:39:25.826204,8c0e1935-13b5-4990-a8a3-0be81dad1a78
4ce92f75-f84a-4f8a-9eff-67b35d376dcc,2742825a-3e35-4f86-ae5a-aca92762e3ea,Priority Support v3.5,Premium analytics dashboard for enterprise teams,SKU-2273,3586.69,2025-11-02T22:06:33.826229,d7b70429-3c34-4940-81f0-2fd516ab47cb
9d557b5c-4cc6-4cdb-9247-0830d31c4796,2742825a-3e35-4f86-ae5a-aca92762e3ea,Training Package v4.7,Premium data migration service for enterprise teams,SKU-5583,8483.62,2025-12-08T14:27:21.826260,d7b70429-3c34-4940-81f0-2fd516ab47cb
d1282297-34ed-4547-90e1-30556a142f79,2742825a-3e35-4f86-ae5a-aca92762e3ea,API Access Premium v3.8,Premium workflow automation for enterprise teams,SKU-4663,2796.44,2026-07-25T01:20:41.826281,8c0e1935-13b5-4990-a8a3-0be81dad1a78
ba1800b9-b7fa-465b-a8f9-801658ea4e08,2742825a-3e35-4f86-ae5a-aca92762e3ea,CRM Pro License v5.0,Premium security audit for enterprise teams,SKU-7395,2199.69,2026-05-06T17:28:44.826298,fc5f1462-0be4-4ddf-81a8-aa82b5148124
865cb6a8-b0f5-4a5c-8cce-e8784da844a1,2742825a-3e35-4f86-ae5a-aca92762e3ea,Consulting Hours v4.8,Premium consulting hours for enterprise teams,SKU-1319,8818.51,2026-06-23T18:08:08.826314,a3cb50e2-619e-40b9-82fa-b0ae6c6c06ca
e2133f24-0c17-41c5-9c58-95387e319635,2742825a-3e35-4f86-ae5a-aca92762e3ea,Consulting Hours v2.8,Premium ai assistant for enterprise teams,SKU-1047,2048.37,2026-07-23T06:57:24.826331,1f4e14bd-50ce-450c-ab7d-5e06108ba712
9391e418-3bfc-4bed-861d-f400ce36aeec,2742825a-3e35-4f86-ae5a-aca92762e3ea,Workflow Automation v3.5,Premium white label solution for enterprise teams,SKU-4876,9281.15,2025-08-29T10:41:25.826348,8c0e1935-13b5-4990-a8a3-0be81dad1a78
06c18d8d-a9f9-4206-9c7b-2d59c6de62ee,2742825a-3e35-4f86-ae5a-aca92762e3ea,Security Audit v4.5,Premium pipeline analytics for enterprise teams,SKU-8930,7905.78,2026-03-16T02:05:41.826367,c74050eb-0b79-4cba-8d19-adf0d3e0b9db
9596da1c-129f-455c-9d44-ebe8ddb6d7e5,fa6b3223-0c9a-40e9-b075-9220ef58763e,White Label Solution v2.8,Premium performance optimization for enterprise teams,SKU-8585,8588.96,2025-11-17T01:03:20.826391,3a7a726c-307e-4e71-8d43-f4ec0d020101
6b7928fe-2484-4c14-a10d-8fcd85b34a79,fa6b3223-0c9a-40e9-b075-9220ef58763e,Workflow Automation v3.8,Premium consulting hours for enterprise teams,SKU-7415,3383.08,2026-01-17T13:56:41.826423,70a1a11d-5ed0-4a43-ae45-a3d2f63e8213
182436e3-bafa-49da-9c85-6133f59e53e0,fa6b3223-0c9a-40e9-b075-9220ef58763e,API Access Premium v2.8,Premium advanced reporting for enterprise teams,SKU-1639,6104.79,2025-08-26T12:43:14.826439,b0e0e9fd-ef8b-47d5-b426-0e52c2535506
acbd6ee1-63c3-4c92-bfed-e91b61da7956,fa6b3223-0c9a-40e9-b075-9220ef58763e,Email Marketing Suite v2.5,Premium data migration service for enterprise teams,SKU-7473,887.23,2026-02-03T04:47:34.826456,70a1a11d-5ed0-4a43-ae45-a3d2f63e8213
2b948313-ca24-403c-a7a6-c813615f5aac,fa6b3223-0c9a-40e9-b075-9220ef58763e,Consulting Hours v4.2,Premium performance optimization for enterprise teams,SKU-1105,7061.44,2026-02-07T03:54:06.826472,056273a6-60a0-4f5f-96b3-0a1f9b494aa8
9bcc1996-3132-418a-8f59-ffce515806c4,fa6b3223-0c9a-40e9-b075-9220ef58763e,Email Marketing Suite v2.1,Premium training package for enterprise teams,SKU-4265,8815.84,2026-07-16T19:24:18.826489,e6daabab-f289-47f2-91c8-de431d5400de
d0f59151-6982-4b93-b185-18ef70836a10,fa6b3223-0c9a-40e9-b075-9220ef58763e,Training Package v3.9,Premium analytics dashboard for enterprise teams,SKU-1332,2466.93,2025-11-10T15:58:42.826514,73a569a6-1e94-43c5-ab7e-31c0c0b2a6fb
942c92ae-6553-41f1-a787-579a39a76bce,fa6b3223-0c9a-40e9-b075-9220ef58763e,API Access Premium v1.6,Premium workflow automation for enterprise teams,SKU-9686,5363.4,2025-09-05T19:08:38.826531,b0e0e9fd-ef8b-47d5-b426-0e52c2535506
19b9e12a-806b-4a43-a4b7-c90d104c0009,fa6b3223-0c9a-40e9-b075-9220ef58763e,CRM Pro License v1.6,Premium workflow automation for enterprise teams,SKU-5660,7450.66,2026-02-04T09:10:05.826548,e4a0f782-d61b-4052-849d-5679c682e6e0
b7323e59-77e5-4637-be2b-4a646882bce3,fa6b3223-0c9a-40e9-b075-9220ef58763e,Email Marketing Suite v1.9,Premium analytics dashboard for enterprise teams,SKU-1114,5391.08,2025-08-13T00:04:48.826564,e6daabab-f289-47f2-91c8-de431d5400de
26ef27ca-84d6-401d-a3a0-149f2d323cde,fa6b3223-0c9a-40e9-b075-9220ef58763e,Custom Integration v5.4,Premium security audit for enterprise teams,SKU-2829,990.02,2025-10-15T02:41:10.826580,02aa60b8-30fa-45cc-90ce-706799bfffeb
2ac53123-915a-4c04-b61e-91049924d014,fa6b3223-0c9a-40e9-b075-9220ef58763e,Advanced Reporting v3.9,Premium workflow automation for enterprise teams,SKU-4627,8678.26,2026-07-12T00:02:00.826597,e6daabab-f289-47f2-91c8-de431d5400de
19c2ffc3-1e7c-40c4-8bdc-490a8b64afac,fa6b3223-0c9a-40e9-b075-9220ef58763e,White Label Solution v5.7,Premium email marketing suite for enterprise teams,SKU-1404,7614.29,2025-10-16T12:00:50.826619,c7ad0281-d620-4eef-92e6-7a52117c0a8e
eaa90dde-4830-4447-844e-085df70568d1,fa6b3223-0c9a-40e9-b075-9220ef58763e,Advanced Reporting v5.3,Premium lead scoring engine for enterprise teams,SKU-5702,812.22,2025-08-19T02:36:54.826636,793561a3-4c41-4b4b-9ec6-6527903d3e02
7cfd0a5b-7481-40bc-86ff-99c04844572b,fa6b3223-0c9a-40e9-b075-9220ef58763e,Mobile App License v1.4,Premium analytics dashboard for enterprise teams,SKU-9360,5583.04,2026-01-09T11:05:44.826652,70a1a11d-5ed0-4a43-ae45-a3d2f63e8213
5ae6e384-a9e7-4fbf-9ae0-cfcc918b3889,fa6b3223-0c9a-40e9-b075-9220ef58763e,Data Migration Service v2.4,Premium training package for enterprise teams,SKU-7268,7983.06,2025-10-12T10:44:04.826669,c7ad0281-d620-4eef-92e6-7a52117c0a8e
f8f849ee-2436-4840-afa7-a4a39fd1185f,fa6b3223-0c9a-40e9-b075-9220ef58763e,Advanced Reporting v4.4,Premium consulting hours for enterprise teams,SKU-1328,9554.72,2026-04-20T11:04:03.826685,40fd4c0b-aaa5-4aad-9d10-5269ef1b800f
f0a2cab1-2b21-446d-ae7e-1eea7343a6e1,fa6b3223-0c9a-40e9-b075-9220ef58763e,Multi-tenant License v3.1,Premium consulting hours for enterprise teams,SKU-8759,1033.62,2026-05-06T12:35:51.826702,e6daabab-f289-47f2-91c8-de431d5400de
98cc7f2d-ca64-477f-8511-c6889b76e54f,fa6b3223-0c9a-40e9-b075-9220ef58763e,Pipeline Analytics v2.0,Premium consulting hours for enterprise teams,SKU-8562,2548.27,2026-07-08T19:09:01.826723,02aa60b8-30fa-45cc-90ce-706799bfffeb
3eeba364-13ae-40f4-af0d-9fa6f3733016,fa6b3223-0c9a-40e9-b075-9220ef58763e,AI Assistant v1.7,Premium pipeline analytics for enterprise teams,SKU-8343,9779.67,2025-11-29T22:17:57.826747,73a569a6-1e94-43c5-ab7e-31c0c0b2a6fb
67b52b18-0a52-4653-b2f1-f7f9dbd6ce1e,fa6b3223-0c9a-40e9-b075-9220ef58763e,Custom Integration v3.2,Premium custom integration for enterprise teams,SKU-4458,8599.04,2026-04-20T11:10:12.826763,793561a3-4c41-4b4b-9ec6-6527903d3e02
6a05cfee-e408-4b81-af8d-682a253bff5f,fa6b3223-0c9a-40e9-b075-9220ef58763e,Email Marketing Suite v3.5,Premium mobile app license for enterprise teams,SKU-3695,8699.71,2025-10-02T02:18:42.826779,b0e0e9fd-ef8b-47d5-b426-0e52c2535506
6778cadd-2d7c-4b83-b423-c8e0bba03d95,fa6b3223-0c9a-40e9-b075-9220ef58763e,Advanced Reporting v3.4,Premium custom integration for enterprise teams,SKU-3532,6774.8,2025-12-01T06:48:23.826796,b0e0e9fd-ef8b-47d5-b426-0e52c2535506
98b90f78-cef7-4b69-8692-4c1f2c1961dd,fa6b3223-0c9a-40e9-b075-9220ef58763e,AI Assistant v3.7,Premium workflow automation for enterprise teams,SKU-8811,4201.52,2026-03-15T09:06:30.826813,056273a6-60a0-4f5f-96b3-0a1f9b494aa8
88936175-bd99-45a7-b590-6f76cceeb4af,fa6b3223-0c9a-40e9-b075-9220ef58763e,Email Marketing Suite v4.9,Premium ai assistant for enterprise teams,SKU-7265,8916.52,2025-11-06T16:29:04.826830,e4a0f782-d61b-4052-849d-5679c682e6e0
cfba5d22-92f7-47ec-a749-fc08dfb7e023,fa6b3223-0c9a-40e9-b075-9220ef58763e,Training Package v3.9,Premium api access premium for enterprise teams,SKU-5295,7014.63,2026-07-13T12:30:31.826846,d3f2a2a5-f425-4786-ac66-99c3ddb5fe75
b24f89a5-a776-4ec1-a338-2aa37dcc5444,fa6b3223-0c9a-40e9-b075-9220ef58763e,Data Migration Service v4.2,Premium advanced reporting for enterprise teams,SKU-3421,5658.84,2025-09-13T18:44:09.826863,056273a6-60a0-4f5f-96b3-0a1f9b494aa8
c3bf70ad-1271-405d-85ad-3bbfd16271d4,fa6b3223-0c9a-40e9-b075-9220ef58763e,Mobile App License v4.0,Premium workflow automation for enterprise teams,SKU-1427,6868.65,2025-12-09T09:23:42.826879,77216429-0c61-4206-8455-fea64c0b6917
7625364d-a1d9-4158-8d15-fa43b84fe907,fa6b3223-0c9a-40e9-b075-9220ef58763e,Security Audit v2.5,Premium multi-tenant license for enterprise teams,SKU-1685,468.24,2026-07-10T07:21:43.826896,40fd4c0b-aaa5-4aad-9d10-5269ef1b800f
d1d716ec-f4b7-4831-9e6c-913f5d94b9b1,fa6b3223-0c9a-40e9-b075-9220ef58763e,Mobile App License v5.1,Premium performance optimization for enterprise teams,SKU-5968,6600.24,2026-06-18T23:36:58.826912,02aa60b8-30fa-45cc-90ce-706799bfffeb
4e7cd873-c30e-4b7b-a4d9-f6754c2be3d1,fa6b3223-0c9a-40e9-b075-9220ef58763e,White Label Solution v3.8,Premium advanced reporting for enterprise teams,SKU-8404,8783.57,2026-02-14T02:14:10.826929,70a1a11d-5ed0-4a43-ae45-a3d2f63e8213
16e4260c-cfd4-4f72-b558-678eb968e0e9,fa6b3223-0c9a-40e9-b075-9220ef58763e,Mobile App License v2.1,Premium custom integration for enterprise teams,SKU-1567,4583.68,2026-06-11T04:09:42.826949,d3f2a2a5-f425-4786-ac66-99c3ddb5fe75
2e9db1bf-dce2-4a6e-8f13-0a38aba76f28,fa6b3223-0c9a-40e9-b075-9220ef58763e,Email Marketing Suite v2.6,Premium analytics dashboard for enterprise teams,SKU-7639,8148.91,2026-06-12T01:46:15.826969,4f5c97d1-2a5a-4459-bb2c-75d59167674a
f52bb332-034e-4286-beb6-6d8572919eec,fa6b3223-0c9a-40e9-b075-9220ef58763e,Multi-tenant License v3.8,Premium training package for enterprise teams,SKU-5551,8404.99,2026-05-19T19:06:18.826989,e4a0f782-d61b-4052-849d-5679c682e6e0
a98bc522-d026-4a4c-b584-ad6fc0a4d217,fa6b3223-0c9a-40e9-b075-9220ef58763e,Data Migration Service v3.7,Premium custom integration for enterprise teams,SKU-1742,3675.03,2025-11-26T22:50:42.827006,3a7a726c-307e-4e71-8d43-f4ec0d020101
312a850e-4031-43dd-abdf-9b5418d44fbe,fa6b3223-0c9a-40e9-b075-9220ef58763e,White Label Solution v4.7,Premium white label solution for enterprise teams,SKU-3709,3325.7,2026-01-19T13:31:40.827022,73a569a6-1e94-43c5-ab7e-31c0c0b2a6fb
b0c598f7-0207-49ec-b9ac-2f8c0d8346d8,fa6b3223-0c9a-40e9-b075-9220ef58763e,AI Assistant v1.1,Premium email marketing suite for enterprise teams,SKU-2350,2933.25,2025-12-22T00:39:47.827039,40fd4c0b-aaa5-4aad-9d10-5269ef1b800f
6453a8b8-4700-4bf9-af6f-90ce09c6259b,fa6b3223-0c9a-40e9-b075-9220ef58763e,Lead Scoring Engine v3.7,Premium lead scoring engine for enterprise teams,SKU-8854,9257.61,2025-12-12T17:18:38.827055,77216429-0c61-4206-8455-fea64c0b6917
4b4f9f96-1e94-4b31-b4fb-474552cd2c40,fa6b3223-0c9a-40e9-b075-9220ef58763e,Data Migration Service v5.4,Premium ai assistant for enterprise teams,SKU-9692,8658.41,2026-02-21T14:59:25.827071,3a7a726c-307e-4e71-8d43-f4ec0d020101
2872a444-8727-4111-bba7-62c2507a84c5,fa6b3223-0c9a-40e9-b075-9220ef58763e,Pipeline Analytics v5.1,Premium crm pro license for enterprise teams,SKU-5300,4293.06,2026-02-25T19:32:29.827088,c5b0aadb-faf1-42c1-9dd1-d8c4c6bf6834
80567914-a030-4033-a13c-75e3c710b772,fa6b3223-0c9a-40e9-b075-9220ef58763e,Pipeline Analytics v2.5,Premium white label solution for enterprise teams,SKU-3844,2542.91,2026-01-21T20:13:39.827104,73a569a6-1e94-43c5-ab7e-31c0c0b2a6fb
eef07f3b-d1b0-4d82-a831-f0360abe62f6,fa6b3223-0c9a-40e9-b075-9220ef58763e,Performance Optimization v4.0,Premium crm pro license for enterprise teams,SKU-7209,3529.44,2025-10-05T14:34:40.827120,793561a3-4c41-4b4b-9ec6-6527903d3e02
d9d7d8d1-a70c-4763-b5ca-178e13029abd,fa6b3223-0c9a-40e9-b075-9220ef58763e,Analytics Dashboard v5.7,Premium training package for enterprise teams,SKU-4092,639.73,2026-05-15T08:18:23.827137,3a7a726c-307e-4e71-8d43-f4ec0d020101
0336b030-ca6d-470f-b498-b0065e026bf8,fa6b3223-0c9a-40e9-b075-9220ef58763e,Training Package v1.5,Premium email marketing suite for enterprise teams,SKU-7958,3710.36,2025-08-28T18:05:20.827153,793561a3-4c41-4b4b-9ec6-6527903d3e02
7df81c02-b011-46ac-8707-2cc5cc541d27,fa6b3223-0c9a-40e9-b075-9220ef58763e,Pipeline Analytics v5.7,Premium data migration service for enterprise teams,SKU-6223,427.67,2026-04-07T10:13:47.827170,02aa60b8-30fa-45cc-90ce-706799bfffeb
65230455-bcf4-46c2-bbb3-0d7512f00614,fa6b3223-0c9a-40e9-b075-9220ef58763e,AI Assistant v2.6,Premium mobile app license for enterprise teams,SKU-4124,8317.3,2025-12-27T09:36:40.827186,c7ad0281-d620-4eef-92e6-7a52117c0a8e
80df3d32-7d09-432b-9084-408becf68c74,fa6b3223-0c9a-40e9-b075-9220ef58763e,Email Marketing Suite v2.0,Premium multi-tenant license for enterprise teams,SKU-3154,2888.07,2026-03-07T21:47:16.827208,c5b0aadb-faf1-42c1-9dd1-d8c4c6bf6834
142e98fe-4a82-4662-9caf-8c03fa072029,fa6b3223-0c9a-40e9-b075-9220ef58763e,Training Package v4.3,Premium ai assistant for enterprise teams,SKU-5845,5772.65,2026-04-25T10:33:35.827224,40fd4c0b-aaa5-4aad-9d10-5269ef1b800f
405d4f5a-81b0-49d8-a954-0364cd67e333,fa6b3223-0c9a-40e9-b075-9220ef58763e,White Label Solution v3.7,Premium priority support for enterprise teams,SKU-5156,4331.94,2025-09-23T00:55:26.827241,73a569a6-1e94-43c5-ab7e-31c0c0b2a6fb
94d36b05-c135-45de-8a09-32e6e9e0cd5f,fa6b3223-0c9a-40e9-b075-9220ef58763e,Workflow Automation v5.1,Premium advanced reporting for enterprise teams,SKU-6770,9276.47,2026-05-25T13:37:55.827261,e4a0f782-d61b-4052-849d-5679c682e6e0
e1698a73-d1fe-4d31-a100-05d8643466a5,7179207a-0cc9-48e0-87e1-8cd7d2f9f721,Email Marketing Suite v5.1,Premium analytics dashboard for enterprise teams,SKU-9573,1118.3,2026-06-09T14:05:22.827286,e16f7e8e-9f87-481c-a95f-799224a1dd30
6ae10c59-84e6-458b-9a31-9d5fe649b8d7,7179207a-0cc9-48e0-87e1-8cd7d2f9f721,Data Migration Service v2.5,Premium mobile app license for enterprise teams,SKU-3167,8468.57,2026-03-27T07:12:42.827308,8c00e028-41da-4e2c-91bf-e06c6f74595b
