id,tenant_id,user_id,contact_id,deal_id,title,description,start_time,end_time,location,status,created_at,created_by
f0b2fe71-5770-4191-bd1f-db418bd5fc1e,6e2684b5-dd18-4549-8440-7276b577d2b5,1f599b2d-4c19-4c7e-91e2-f8655b60b03d,5fe61f0e-8534-46be-94b7-a282abb01ee7,,Team Standup,Meeting about project update,2026-10-08T10:40:45.435526,2026-10-08T11:25:45.435526,Phone,no_show,2025-12-22T03:23:24.435541,876017f1-7629-48e0-9ce9-20b44276c7d6
eeed2ac0-3732-4b77-b6a9-cea31010f473,6e2684b5-dd18-4549-8440-7276b577d2b5,71030eb2-1621-4863-8e2d-b6184abb7f32,,,Contract Negotiation,Meeting about project update,2026-09-06T19:19:38.435548,2026-09-06T19:34:38.435548,Phone,no_show,2025-11-22T18:31:28.435562,876017f1-7629-48e0-9ce9-20b44276c7d6
2da83ecf-3a7b-486b-be37-8f7cac1ec31d,6e2684b5-dd18-4549-8440-7276b577d2b5,58f39eeb-75cb-4ef4-96ba-4a30c22a7a1e,,52830570-f4e6-4313-bc0f-ae485bf3d311,Quarterly Review,Meeting about client check-in,2026-07-22T19:53:03.435568,2026-07-22T20:08:03.435568,,cancelled,2025-08-07T15:26:23.435583,7675c849-0f1f-4fa3-923c-f392ea4a2f35
7f2347fb-d50f-42c2-9693-a02dca9a4af5,6e2684b5-dd18-4549-8440-7276b577d2b5,7675c849-0f1f-4fa3-923c-f392ea4a2f35,d14318e3-596a-49e5-9fc7-56d5b188f517,,Quarterly Review,Meeting about strategy meeting,2026-09-16T09:31:55.435590,2026-09-16T11:01:55.435590,,no_show,2026-02-21T17:52:54.435605,8b51f21b-0da9-4139-8f04-0ef4187ce705
db99160c-597d-4d75-b52a-0c81d4575007,6e2684b5-dd18-4549-8440-7276b577d2b5,7223e10a-b124-4a7f-a342-f0f59020ba2f,,,Project Update,Meeting about support call,2026-07-27T19:50:26.435615,2026-07-27T20:05:26.435615,Phone,scheduled,2025-11-12T07:52:37.435630,eb9f903e-4cd4-462b-9c0c-0720da83cfc0
2721f544-11f1-4aee-aefe-e8f74a2f04a8,6e2684b5-dd18-4549-8440-7276b577d2b5,63c904bb-37e1-42e9-b828-03d273915302,,,Client Check-in,Meeting about client check-in,2026-05-16T08:57:42.435636,2026-05-16T09:12:42.435636,In Person,completed,2026-08-06T08:31:11.435661,9d990953-1d48-4691-9104-88f3d84dc63c
16233a69-bd08-40ad-a680-c8fa6cd21ccf,6e2684b5-dd18-4549-8440-7276b577d2b5,7223e10a-b124-4a7f-a342-f0f59020ba2f,,,Sales Call,Meeting about contract negotiation,2026-05-09T14:06:44.435667,2026-05-09T14:21:44.435667,Teams,scheduled,2026-03-06T09:18:22.435682,71030eb2-1621-4863-8e2d-b6184abb7f32
60a2cd70-bd20-4143-9596-b30c8bf3fc81,6e2684b5-dd18-4549-8440-7276b577d2b5,8e8f6232-b5f8-466d-98c1-6a9d8090c3eb,97bf03b2-dad3-4a0f-81f6-401c5af84000,,Contract Negotiation,Meeting about training workshop,2026-10-05T21:15:02.435692,2026-10-05T22:00:02.435692,Teams,completed,2025-09-17T03:22:38.435708,1f599b2d-4c19-4c7e-91e2-f8655b60b03d
49dc598a-2bc4-4428-8fe4-9b29b346c47e,6e2684b5-dd18-4549-8440-7276b577d2b5,1f599b2d-4c19-4c7e-91e2-f8655b60b03d,16710d97-6734-4224-94dd-ca02f958e95b,,Project Update,Meeting about quarterly review,2026-07-09T18:09:03.435714,2026-07-09T20:09:03.435714,,no_show,2026-03-02T17:48:08.435730,f26bd177-029d-4863-993c-dfebe5004897
82ed0824-82f3-4567-b6c8-c5f3301383f1,6e2684b5-dd18-4549-8440-7276b577d2b5,13f891f6-02c5-48a2-bb4f-65f664be06a0,85d752db-a83b-41ab-a0f0-b2b693c6dbd3,,Sales Call,Meeting about onboarding session,2026-11-01T07:13:38.435736,2026-11-01T09:13:38.435736,Phone,no_show,2025-09-18T21:56:14.435804,8b51f21b-0da9-4139-8f04-0ef4187ce705
3a0eda41-8d25-411a-93f2-a296e2ae5f0a,6e2684b5-dd18-4549-8440-7276b577d2b5,63c904bb-37e1-42e9-b828-03d273915302,,2ab19b11-a072-4689-9f38-da9d486239e6,Client Check-in,Meeting about client check-in,2026-06-11T21:02:24.435822,2026-06-11T22:02:24.435822,,scheduled,2026-03-29T13:33:54.435843,8e8f6232-b5f8-466d-98c1-6a9d8090c3eb
13de7c6e-30d5-4e55-9875-1a91969d28b0,6e2684b5-dd18-4549-8440-7276b577d2b5,876017f1-7629-48e0-9ce9-20b44276c7d6,,,Performance Review,Meeting about onboarding session,2026-07-24T05:05:53.435849,2026-07-24T05:20:53.435849,In Person,cancelled,2026-06-28T10:03:42.435869,1f599b2d-4c19-4c7e-91e2-f8655b60b03d
c9d62e82-410f-4aed-a6c6-7c645ed55ffb,6e2684b5-dd18-4549-8440-7276b577d2b5,1f599b2d-4c19-4c7e-91e2-f8655b60b03d,b8627492-da7d-4ae5-9586-7269141ebd27,8a0c618a-038f-46bd-9014-8dfcec664ff0,Budget Review,Meeting about onboarding session,2026-06-19T02:27:46.435875,2026-06-19T03:12:46.435875,Google Meet,cancelled,2026-01-12T04:24:47.435893,876017f1-7629-48e0-9ce9-20b44276c7d6
14c46f61-7329-4467-a770-7d7b7643ca5c,6e2684b5-dd18-4549-8440-7276b577d2b5,7223e10a-b124-4a7f-a342-f0f59020ba2f,,,Budget Review,Meeting about performance review,2026-06-27T03:04:50.435899,2026-06-27T03:19:50.435899,Phone,no_show,2025-08-09T20:29:36.435914,8e8f6232-b5f8-466d-98c1-6a9d8090c3eb
58de9d2a-37f6-4722-a990-2e81dae6d2c1,6e2684b5-dd18-4549-8440-7276b577d2b5,6339ef1b-ca56-4fa5-9ddb-36a79ac9d12f,,,Performance Review,Meeting about training workshop,2026-07-17T09:49:49.435923,2026-07-17T11:19:49.435923,In Person,cancelled,2026-06-01T08:47:19.435939,7675c849-0f1f-4fa3-923c-f392ea4a2f35
eb6bd840-e97a-4158-b6fe-24e3435636c7,6e2684b5-dd18-4549-8440-7276b577d2b5,63c904bb-37e1-42e9-b828-03d273915302,0d9f8d66-9e73-4a72-8bd3-f06601137ff1,,Training Workshop,Meeting about sales call,2026-07-26T17:56:18.435945,2026-07-26T19:26:18.435945,Google Meet,completed,2025-08-25T03:58:00.435961,7223e10a-b124-4a7f-a342-f0f59020ba2f
0a42b6c3-c83f-4625-bf36-d6958ee2135a,6e2684b5-dd18-4549-8440-7276b577d2b5,7223e10a-b124-4a7f-a342-f0f59020ba2f,,,Board Meeting,Meeting about training workshop,2026-06-19T23:38:38.435967,2026-06-20T00:23:38.435967,In Person,no_show,2026-03-27T07:39:15.435983,63c904bb-37e1-42e9-b828-03d273915302
550d573d-a01e-4560-aa9a-aa2418dec065,6e2684b5-dd18-4549-8440-7276b577d2b5,7223e10a-b124-4a7f-a342-f0f59020ba2f,,,Contract Negotiation,Meeting about project update,2026-09-03T15:39:42.435989,2026-09-03T15:54:42.435989,Phone,cancelled,2025-11-05T21:01:36.436025,6339ef1b-ca56-4fa5-9ddb-36a79ac9d12f
5a34b2d4-722c-4697-996f-55088cdaa941,6e2684b5-dd18-4549-8440-7276b577d2b5,f26bd177-029d-4863-993c-dfebe5004897,8cbfc383-6e06-4a20-b40e-d8c57fe07f3c,faa77012-a2a2-4adf-82e8-4a990d0b633a,Sales Call,Meeting about strategy meeting,2026-09-02T03:39:07.436041,2026-09-02T05:39:07.436041,Teams,completed,2025-10-26T17:23:00.436091,8b51f21b-0da9-4139-8f04-0ef4187ce705
9244852b-db4c-4e00-8d4d-2277d87905a4,6e2684b5-dd18-4549-8440-7276b577d2b5,13f891f6-02c5-48a2-bb4f-65f664be06a0,,,Strategy Meeting,Meeting about support call,2026-10-16T07:37:29.436104,2026-10-16T09:37:29.436104,In Person,scheduled,2025-10-01T05:00:56.436161,13f891f6-02c5-48a2-bb4f-65f664be06a0
e32e640e-76fb-4a63-8f58-ffdcf79714b7,6e2684b5-dd18-4549-8440-7276b577d2b5,1f599b2d-4c19-4c7e-91e2-f8655b60b03d,715ad453-6630-4f51-bf8b-b4ae45460add,,Client Check-in,Meeting about support call,2026-07-21T23:04:56.436176,2026-07-22T00:04:56.436176,Teams,scheduled,2025-10-30T16:58:52.436216,7675c849-0f1f-4fa3-923c-f392ea4a2f35
2c9dcf21-0b85-4bb4-b3cb-f2c06de48d9d,6e2684b5-dd18-4549-8440-7276b577d2b5,63c904bb-37e1-42e9-b828-03d273915302,1e06398a-ec6f-465a-974f-7b05f288c257,,Client Check-in,Meeting about product demo,2026-09-25T01:14:11.436228,2026-09-25T02:14:11.436228,Zoom,no_show,2026-04-11T18:49:05.436258,8b51f21b-0da9-4139-8f04-0ef4187ce705
c6d92189-ca5c-429e-bfa9-33133133b2c7,6e2684b5-dd18-4549-8440-7276b577d2b5,13f891f6-02c5-48a2-bb4f-65f664be06a0,,6c8f9816-4f33-4baa-88c0-a7bb23e3a286,Support Call,Meeting about partnership discussion,2026-10-03T08:49:18.436269,2026-10-03T09:19:18.436269,,completed,2026-04-16T17:24:22.436314,7675c849-0f1f-4fa3-923c-f392ea4a2f35
e847ef56-b581-4454-8da9-f3bdbcd08def,6e2684b5-dd18-4549-8440-7276b577d2b5,71030eb2-1621-4863-8e2d-b6184abb7f32,4b025b8d-4ff2-4b6d-9d79-a0ded40298cb,faa77012-a2a2-4adf-82e8-4a990d0b633a,Strategy Meeting,Meeting about support call,2026-08-07T00:36:21.436334,2026-08-07T02:06:21.436334,,scheduled,2025-08-14T03:46:23.436373,7223e10a-b124-4a7f-a342-f0f59020ba2f
5c5658f2-e2af-4812-add9-0d9100655072,6e2684b5-dd18-4549-8440-7276b577d2b5,f26bd177-029d-4863-993c-dfebe5004897,92cb6107-fe7f-4f93-9cd9-359b39736cf4,,Contract Negotiation,Meeting about contract negotiation,2026-10-07T14:32:38.436396,2026-10-07T16:02:38.436396,Zoom,scheduled,2025-09-04T02:53:35.436434,f26bd177-029d-4863-993c-dfebe5004897
46f50f7c-e465-474d-951f-2f91439957ce,6e2684b5-dd18-4549-8440-7276b577d2b5,1f599b2d-4c19-4c7e-91e2-f8655b60b03d,,5667749d-bfbd-40e8-81b4-62d9dfd248c7,Team Standup,Meeting about board meeting,2026-05-26T18:29:25.436441,2026-05-26T19:29:25.436441,Google Meet,cancelled,2026-05-16T12:43:04.436459,7675c849-0f1f-4fa3-923c-f392ea4a2f35
81796336-8d15-4a75-a182-da812fbdcce9,6e2684b5-dd18-4549-8440-7276b577d2b5,13f891f6-02c5-48a2-bb4f-65f664be06a0,,,Sales Call,Meeting about training workshop,2026-09-25T16:52:12.436465,2026-09-25T17:22:12.436465,Google Meet,completed,2026-07-07T14:26:44.436480,8e8f6232-b5f8-466d-98c1-6a9d8090c3eb
a1192dbd-d848-478f-9f5f-0f95940e62eb,6e2684b5-dd18-4549-8440-7276b577d2b5,71030eb2-1621-4863-8e2d-b6184abb7f32,325c6fac-7125-4d16-9ce4-6129d4f1f757,f5cae76e-f254-4c26-ab23-376486b801b0,Performance Review,Meeting about client check-in,2026-08-28T10:31:54.436487,2026-08-28T11:16:54.436487,,completed,2026-03-23T15:27:20.436503,6339ef1b-ca56-4fa5-9ddb-36a79ac9d12f
e53f0c35-2027-49bd-bc9e-3a359788bb5e,6e2684b5-dd18-4549-8440-7276b577d2b5,9d990953-1d48-4691-9104-88f3d84dc63c,,,Partnership Discussion,Meeting about quarterly review,2026-09-11T11:28:42.436510,2026-09-11T12:28:42.436510,,cancelled,2026-07-01T20:12:54.436525,eb9f903e-4cd4-462b-9c0c-0720da83cfc0
5d92dd85-cde0-4ce3-8aec-a87d5847d6d1,6e2684b5-dd18-4549-8440-7276b577d2b5,58f39eeb-75cb-4ef4-96ba-4a30c22a7a1e,,ba005acf-db13-4503-884b-0c05ab1ad616,Client Check-in,Meeting about project update,2026-08-13T14:18:45.436531,2026-08-13T14:48:45.436531,Phone,scheduled,2025-09-03T01:38:26.436547,58f39eeb-75cb-4ef4-96ba-4a30c22a7a1e
dfcba68e-7140-4b0f-98ad-e290a715bd79,6e2684b5-dd18-4549-8440-7276b577d2b5,71030eb2-1621-4863-8e2d-b6184abb7f32,,,Contract Negotiation,Meeting about sales call,2026-05-25T19:14:13.436553,2026-05-25T19:29:13.436553,Zoom,scheduled,2026-06-29T13:06:51.436569,9d990953-1d48-4691-9104-88f3d84dc63c
b77052bc-7e10-4835-88f7-890e74c43263,6e2684b5-dd18-4549-8440-7276b577d2b5,876017f1-7629-48e0-9ce9-20b44276c7d6,c825fe45-56ed-457c-be38-afd509254b9d,2e5a15a0-7786-45ff-963f-c644be97998d,Quarterly Review,Meeting about strategy meeting,2026-06-26T15:43:01.436575,2026-06-26T16:43:01.436575,Google Meet,scheduled,2025-12-17T00:11:41.436592,876017f1-7629-48e0-9ce9-20b44276c7d6
df96fa6d-e3b1-4889-81d9-2efb74cfd15c,6e2684b5-dd18-4549-8440-7276b577d2b5,876017f1-7629-48e0-9ce9-20b44276c7d6,03ed4d39-4614-48d1-847f-9f08d3196c8c,,Quarterly Review,Meeting about contract negotiation,2026-10-09T13:47:36.436598,2026-10-09T15:17:36.436598,Teams,cancelled,2025-09-28T05:27:57.436618,58f39eeb-75cb-4ef4-96ba-4a30c22a7a1e
fa31ed8a-391c-432e-9edb-df81f987bbc4,6e2684b5-dd18-4549-8440-7276b577d2b5,1f599b2d-4c19-4c7e-91e2-f8655b60b03d,,,Team Standup,Meeting about onboarding session,2026-10-24T22:07:24.436624,2026-10-24T22:22:24.436624,Teams,completed,2026-05-16T08:51:12.436639,d53e375b-e751-4c1c-9dd2-2c198336f144
da0acf26-accb-4dd6-a856-6d1d9775673a,6e2684b5-dd18-4549-8440-7276b577d2b5,9d990953-1d48-4691-9104-88f3d84dc63c,e455423a-1206-491d-b1b9-4bccf1a69edf,,Project Update,Meeting about team standup,2026-06-29T03:28:50.436654,2026-06-29T04:13:50.436654,,cancelled,2025-10-27T18:53:06.436677,8e8f6232-b5f8-466d-98c1-6a9d8090c3eb
2b3e89bd-5e3c-4423-a105-af157b566d32,6e2684b5-dd18-4549-8440-7276b577d2b5,58f39eeb-75cb-4ef4-96ba-4a30c22a7a1e,c9f6177e-89ab-476c-9bcd-6ba3dffdf320,,Performance Review,Meeting about sales call,2026-10-13T08:20:45.436684,2026-10-13T10:20:45.436684,Phone,no_show,2026-02-03T13:18:03.436701,d53e375b-e751-4c1c-9dd2-2c198336f144
ab6a25fe-cc98-4eb0-95c0-d1c861194231,6e2684b5-dd18-4549-8440-7276b577d2b5,eb9f903e-4cd4-462b-9c0c-0720da83cfc0,,,Training Workshop,Meeting about team standup,2026-08-11T14:06:00.436707,2026-08-11T14:21:00.436707,In Person,cancelled,2025-12-18T10:10:07.436722,6339ef1b-ca56-4fa5-9ddb-36a79ac9d12f
09ba4d0e-91dc-4dd2-aeac-1fbf8467de7d,6e2684b5-dd18-4549-8440-7276b577d2b5,58f39eeb-75cb-4ef4-96ba-4a30c22a7a1e,a01d2539-fa9f-409d-94a6-7b7baea865ab,,Project Update,Meeting about quarterly review,2026-09-15T00:20:20.436728,2026-09-15T01:50:20.436728,Google Meet,scheduled,2025-10-14T06:32:51.436745,eb9f903e-4cd4-462b-9c0c-0720da83cfc0
13d4a5cd-d2d8-4370-91ad-7df239aebf14,6e2684b5-dd18-4549-8440-7276b577d2b5,58f39eeb-75cb-4ef4-96ba-4a30c22a7a1e,85d752db-a83b-41ab-a0f0-b2b693c6dbd3,,Training Workshop,Meeting about partnership discussion,2026-09-19T21:49:36.436751,2026-09-19T22:34:36.436751,Zoom,completed,2025-09-25T13:31:49.436768,8e8f6232-b5f8-466d-98c1-6a9d8090c3eb
6f21e884-4128-42b5-a395-1a8c34b1a74e,6e2684b5-dd18-4549-8440-7276b577d2b5,6339ef1b-ca56-4fa5-9ddb-36a79ac9d12f,5db1efb0-691d-4ee2-9d00-11f097328cd8,310951ff-ad57-45ea-a3aa-c29d30c7a070,Training Workshop,Meeting about performance review,2026-07-23T18:33:44.436774,2026-07-23T18:48:44.436774,Teams,no_show,2025-10-05T05:08:08.436795,58f39eeb-75cb-4ef4-96ba-4a30c22a7a1e
b47b926b-1ff8-44d4-a06a-33f7ddcc99e9,6e2684b5-dd18-4549-8440-7276b577d2b5,1f599b2d-4c19-4c7e-91e2-f8655b60b03d,,69383b63-d854-49df-ad6a-c68fa2de1daa,Strategy Meeting,Meeting about training workshop,2026-07-30T15:58:29.436801,2026-07-30T16:43:29.436801,,cancelled,2025-11-10T08:37:17.436817,6339ef1b-ca56-4fa5-9ddb-36a79ac9d12f
299583dd-a731-40bf-91be-f95e4b96f333,6e2684b5-dd18-4549-8440-7276b577d2b5,f26bd177-029d-4863-993c-dfebe5004897,9efec801-a78d-4b40-80f8-65dfde5bbd37,,Performance Review,Meeting about project update,2026-09-24T17:57:58.436823,2026-09-24T18:42:58.436823,Phone,scheduled,2026-04-09T06:20:11.436839,13f891f6-02c5-48a2-bb4f-65f664be06a0
3a3a19f0-1c48-4b38-bed4-6d04536f77b6,6e2684b5-dd18-4549-8440-7276b577d2b5,7675c849-0f1f-4fa3-923c-f392ea4a2f35,9032bcb3-8a24-4bc6-bd72-c0042cc4407e,,Budget Review,Meeting about support call,2026-09-02T19:36:30.436846,2026-09-02T21:36:30.436846,Phone,completed,2025-11-07T12:55:40.436862,6339ef1b-ca56-4fa5-9ddb-36a79ac9d12f
c1e900c6-1eff-40ff-bcfe-0f785a520444,6e2684b5-dd18-4549-8440-7276b577d2b5,13f891f6-02c5-48a2-bb4f-65f664be06a0,,,Partnership Discussion,Meeting about quarterly review,2026-06-07T18:21:16.436868,2026-06-07T20:21:16.436868,Google Meet,cancelled,2026-07-31T14:17:38.436883,876017f1-7629-48e0-9ce9-20b44276c7d6
7741fefe-bba3-45b9-8c28-5661453e8b55,6e2684b5-dd18-4549-8440-7276b577d2b5,7675c849-0f1f-4fa3-923c-f392ea4a2f35,,,Budget Review,Meeting about contract negotiation,2026-09-02T22:49:58.436893,2026-09-03T00:19:58.436893,In Person,no_show,2025-08-20T18:55:04.436909,71030eb2-1621-4863-8e2d-b6184abb7f32
9fa5b43f-e6b8-4432-ab16-524397db638b,6e2684b5-dd18-4549-8440-7276b577d2b5,f26bd177-029d-4863-993c-dfebe5004897,,,Performance Review,Meeting about sales call,2026-10-19T17:44:17.436915,2026-10-19T19:44:17.436915,Teams,no_show,2026-06-19T20:28:10.436930,9d990953-1d48-4691-9104-88f3d84dc63c
ed36439b-d715-4849-a7c1-843c1764a08d,6e2684b5-dd18-4549-8440-7276b577d2b5,7675c849-0f1f-4fa3-923c-f392ea4a2f35,,,Board Meeting,Meeting about quarterly review,2026-10-28T13:27:25.436936,2026-10-28T15:27:25.436936,Google Meet,completed,2025-08-20T08:20:00.436952,7675c849-0f1f-4fa3-923c-f392ea4a2f35
a7280764-d989-4aca-b470-cca862222d8c,6e2684b5-dd18-4549-8440-7276b577d2b5,f26bd177-029d-4863-993c-dfebe5004897,294fbd8c-56e6-4b96-bc78-d4f91a2e755f,2e5a15a0-7786-45ff-963f-c644be97998d,Performance Review,Meeting about quarterly review,2026-10-21T04:44:56.436958,2026-10-21T05:29:56.436958,Teams,scheduled,2026-05-26T01:18:30.436975,8e8f6232-b5f8-466d-98c1-6a9d8090c3eb
8521f7aa-5213-42ea-b039-b131a4e61a9c,6e2684b5-dd18-4549-8440-7276b577d2b5,eb9f903e-4cd4-462b-9c0c-0720da83cfc0,,,Budget Review,Meeting about contract negotiation,2026-09-27T10:29:21.436985,2026-09-27T10:59:21.436985,Phone,completed,2025-11-01T16:04:43.437001,876017f1-7629-48e0-9ce9-20b44276c7d6
274f966e-548d-42c5-be66-9017a8ee9420,6e2684b5-dd18-4549-8440-7276b577d2b5,1f599b2d-4c19-4c7e-91e2-f8655b60b03d,,,Training Workshop,Meeting about partnership discussion,2026-09-24T06:06:18.437007,2026-09-24T07:06:18.437007,Teams,cancelled,2025-12-20T08:25:28.437026,eb9f903e-4cd4-462b-9c0c-0720da83cfc0
2d134cb3-cf18-463a-a6bd-0451f0e732a6,6e2684b5-dd18-4549-8440-7276b577d2b5,6339ef1b-ca56-4fa5-9ddb-36a79ac9d12f,7a1fbf80-f2d0-42df-88a3-81d74dbf89e8,,Budget Review,Meeting about onboarding session,2026-07-12T16:20:50.437033,2026-07-12T18:20:50.437033,Teams,cancelled,2026-05-27T20:28:37.437052,8e8f6232-b5f8-466d-98c1-6a9d8090c3eb
c77c8a2c-767c-4cca-b8d1-c77d3612086d,6e2684b5-dd18-4549-8440-7276b577d2b5,8b51f21b-0da9-4139-8f04-0ef4187ce705,,,Budget Review,Meeting about team standup,2026-10-30T22:47:50.437059,2026-10-31T00:47:50.437059,Google Meet,completed,2026-01-11T06:58:28.437074,eb9f903e-4cd4-462b-9c0c-0720da83cfc0
b96ff643-9706-4f2c-a227-8dde1edd4114,6e2684b5-dd18-4549-8440-7276b577d2b5,1f599b2d-4c19-4c7e-91e2-f8655b60b03d,5dffcb2b-af38-4109-8a6f-de5e74fa78e9,,Quarterly Review,Meeting about partnership discussion,2026-10-14T10:04:27.437080,2026-10-14T10:19:27.437080,Phone,no_show,2026-06-21T23:19:31.437096,7223e10a-b124-4a7f-a342-f0f59020ba2f
140c1800-ef0e-4bac-bf22-d5cc30ec7621,6e2684b5-dd18-4549-8440-7276b577d2b5,58f39eeb-75cb-4ef4-96ba-4a30c22a7a1e,,,Quarterly Review,Meeting about client check-in,2026-06-07T08:25:57.437103,2026-06-07T08:55:57.437103,In Person,completed,2026-06-05T15:01:25.437118,1f599b2d-4c19-4c7e-91e2-f8655b60b03d
d173af06-1b4a-40ed-b289-f2c6b34badc8,6e2684b5-dd18-4549-8440-7276b577d2b5,d53e375b-e751-4c1c-9dd2-2c198336f144,5382894b-1454-4df3-af35-f82e91cba227,,Performance Review,Meeting about sales call,2026-11-02T21:38:55.437128,2026-11-02T22:38:55.437128,,scheduled,2025-09-03T07:24:12.437144,58f39eeb-75cb-4ef4-96ba-4a30c22a7a1e
62e000e5-879d-46ac-9e59-617c071ce106,6e2684b5-dd18-4549-8440-7276b577d2b5,13f891f6-02c5-48a2-bb4f-65f664be06a0,,,Onboarding Session,Meeting about client check-in,2026-06-05T19:30:18.437151,2026-06-05T20:00:18.437151,Teams,completed,2026-04-14T08:16:44.437166,71030eb2-1621-4863-8e2d-b6184abb7f32
df504835-7ac3-41f1-a820-6a0b85c34a20,6e2684b5-dd18-4549-8440-7276b577d2b5,6339ef1b-ca56-4fa5-9ddb-36a79ac9d12f,28195a0c-f073-41cf-b16c-8337eb729f71,,Support Call,Meeting about partnership discussion,2026-08-06T13:06:50.437173,2026-08-06T14:36:50.437173,Teams,cancelled,2026-02-07T02:32:13.437190,71030eb2-1621-4863-8e2d-b6184abb7f32
24f1a656-9f52-4713-a819-1ad0efc4c216,6e2684b5-dd18-4549-8440-7276b577d2b5,eb9f903e-4cd4-462b-9c0c-0720da83cfc0,761b82e7-ba59-4c68-bab0-9dd2dc0f26f4,,Strategy Meeting,Meeting about sales call,2026-07-14T04:59:44.437197,2026-07-14T06:59:44.437197,Phone,no_show,2025-11-12T12:02:35.437213,63c904bb-37e1-42e9-b828-03d273915302
0eb87904-4258-4ec4-8cc1-85ecaa250975,6e2684b5-dd18-4549-8440-7276b577d2b5,8b51f21b-0da9-4139-8f04-0ef4187ce705,09b675ae-a6c2-4c43-b6f7-a94b28d8693b,36dbdfce-9e96-48b7-b810-e4d884b35f19,Contract Negotiation,Meeting about budget review,2026-10-15T03:56:55.437219,2026-10-15T05:56:55.437219,Teams,scheduled,2026-05-28T06:34:19.437237,eb9f903e-4cd4-462b-9c0c-0720da83cfc0
a3251544-9b38-4f80-9eda-aabe8832d3bf,6e2684b5-dd18-4549-8440-7276b577d2b5,1f599b2d-4c19-4c7e-91e2-f8655b60b03d,d0a5d8f9-7cf2-409e-ad37-fdf7d20f9327,032b14be-596d-42fb-8d27-92d715da544b,Sales Call,Meeting about project update,2026-07-29T09:20:47.437244,2026-07-29T09:35:47.437244,Google Meet,completed,2026-02-10T13:28:40.437261,1f599b2d-4c19-4c7e-91e2-f8655b60b03d
179cb6de-8fc6-4754-81e4-e12d5b9cdff5,6e2684b5-dd18-4549-8440-7276b577d2b5,71030eb2-1621-4863-8e2d-b6184abb7f32,393dcabe-f007-4f3d-80ca-f4758d248edb,,Support Call,Meeting about board meeting,2026-08-13T06:27:18.437268,2026-08-13T06:57:18.437268,In Person,cancelled,2025-10-09T06:21:34.437288,d53e375b-e751-4c1c-9dd2-2c198336f144
ee1a2141-afd6-4abf-bb08-64f0712847b4,6e2684b5-dd18-4549-8440-7276b577d2b5,8b51f21b-0da9-4139-8f04-0ef4187ce705,f502b643-79f7-4a50-a6a2-150f9835d9d3,e79c6d2f-9615-4041-9bfd-1a60fb29d9f6,Budget Review,Meeting about contract negotiation,2026-07-10T03:58:08.437295,2026-07-10T04:43:08.437295,,completed,2025-09-03T07:29:42.437312,7675c849-0f1f-4fa3-923c-f392ea4a2f35
ad1e9604-387d-4028-a1b5-cd26eb090afb,6e2684b5-dd18-4549-8440-7276b577d2b5,7675c849-0f1f-4fa3-923c-f392ea4a2f35,,,Strategy Meeting,Meeting about onboarding session,2026-07-31T22:31:34.437318,2026-07-31T23:01:34.437318,Phone,scheduled,2026-07-28T07:42:35.437338,6339ef1b-ca56-4fa5-9ddb-36a79ac9d12f
1b229b93-b121-4598-942c-d518577ff379,6e2684b5-dd18-4549-8440-7276b577d2b5,63c904bb-37e1-42e9-b828-03d273915302,,,Quarterly Review,Meeting about project update,2026-07-04T05:26:49.437344,2026-07-04T06:56:49.437344,Teams,completed,2026-03-24T21:58:35.437360,63c904bb-37e1-42e9-b828-03d273915302
55476a1e-37f3-4082-9f34-e219cb58b491,6e2684b5-dd18-4549-8440-7276b577d2b5,8e8f6232-b5f8-466d-98c1-6a9d8090c3eb,,1f93466a-0b32-4eb5-8fc1-1fb45871102d,Client Check-in,Meeting about budget review,2026-09-21T01:36:35.437371,2026-09-21T02:21:35.437371,Google Meet,completed,2026-01-24T19:38:29.437388,876017f1-7629-48e0-9ce9-20b44276c7d6
a2757c3c-a996-4c1e-a2b6-4bd7bd92786c,6e2684b5-dd18-4549-8440-7276b577d2b5,876017f1-7629-48e0-9ce9-20b44276c7d6,d1321298-1e6b-45ef-a71e-a29143fcedfa,,Strategy Meeting,Meeting about client check-in,2026-08-02T16:01:07.437395,2026-08-02T17:01:07.437395,Zoom,scheduled,2025-09-15T15:32:17.437412,63c904bb-37e1-42e9-b828-03d273915302
66776dfe-79e1-49e2-af69-28665889bb61,6e2684b5-dd18-4549-8440-7276b577d2b5,1f599b2d-4c19-4c7e-91e2-f8655b60b03d,,,Product Demo,Meeting about product demo,2026-07-11T15:50:14.437418,2026-07-11T16:35:14.437418,Zoom,cancelled,2025-11-18T07:12:18.437434,9d990953-1d48-4691-9104-88f3d84dc63c
c5d86d39-b363-435a-a7cc-f2aa3c68fb92,6e2684b5-dd18-4549-8440-7276b577d2b5,8e8f6232-b5f8-466d-98c1-6a9d8090c3eb,1bb97d23-9e6f-4b65-93ec-707b0debdc77,f5cae76e-f254-4c26-ab23-376486b801b0,Project Update,Meeting about product demo,2026-05-31T12:41:09.437440,2026-05-31T13:26:09.437440,Google Meet,completed,2026-02-15T19:48:09.437457,1f599b2d-4c19-4c7e-91e2-f8655b60b03d
